,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,2,0.8024,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",32550061
1,1,0,0.574,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",32889938
2,2,2,0.9418,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",34614569
3,3,0,0.9475,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",37049219
4,4,0,0.9831,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",37198281
5,5,0,0.5505,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",37484883
6,6,0,0.9423,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",38914699
7,7,0,0.9581,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",38985177
8,8,2,0.5913,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",39495512
9,9,0,0.7482,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",40205741
10,10,0,0.5231,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",40562727
11,11,1,0.6449,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",40687823
12,12,0,0.975,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",40754499
13,13,0,0.8858,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",41107002
14,14,1,0.8054,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",41306580
15,15,2,0.9728,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",41852880
16,16,0,0.9762,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",42379873
17,17,0,0.7265,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",42604115
18,18,2,0.7783,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",42674182
19,19,2,0.5134,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",42723989
20,20,0,0.7743,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",42896746
21,21,0,0.9851,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",43239046
22,22,0,0.8995,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",43413740
23,23,1,0.932,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",43796121
24,24,0,0.9513,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",43851276
25,25,2,0.805,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",43977636
26,26,2,0.4395,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",44030489
27,27,0,0.6624,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",44352658
28,28,0,0.656,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",44391707
29,29,0,0.8105,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",44403930
30,30,2,0.8175,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",44479036
31,31,0,0.987,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",44509832
32,32,2,0.609,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",44605984
33,33,1,0.5216,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",44676712
34,34,0,0.8409,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",44815430
35,35,0,0.3934,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",44871885
36,36,0,0.9818,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",45073087
37,37,0,0.9931,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",45155052
38,38,1,0.5125,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",45165211
39,39,2,0.8157,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",45167412
40,40,2,0.5757,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",45229106
41,41,1,0.7164,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",45254897
42,42,0,0.9434,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",45290643
43,43,2,0.4844,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",45316127
44,44,0,0.7804,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",45461745
45,45,1,0.5597,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",45533730
46,46,2,0.8971,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",45724314
47,47,1,0.8867,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",45922127
48,48,0,0.9729,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46023367
49,49,0,0.8449,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46024722
50,50,0,0.6078,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46069683
51,51,2,0.4879,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",46078763
52,52,2,0.5023,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",46134134
53,53,0,0.9652,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46207754
54,54,0,0.8842,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46216285
55,55,2,0.6787,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",46247714
56,56,0,0.9665,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46257557
57,57,1,0.7843,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",46349512
58,58,0,0.7252,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46480742
59,59,2,0.5805,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",46635701
60,60,2,0.5974,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",46656426
61,61,0,0.7011,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46701878
62,62,0,0.7295,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46735567
63,63,1,0.4935,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",46829721
64,64,0,0.7751,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",46965564
65,65,1,0.7507,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",47027283
66,66,2,0.6235,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",47052329
67,67,0,0.8991,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",47066093
68,68,0,0.9578,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",47104382
69,69,1,0.7304,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",47109964
70,70,2,0.9462,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",47156532
71,71,0,0.9506,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",47282972
72,72,1,0.5688,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",47287449
73,73,2,0.9235,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",47352698
74,74,0,0.3694,"cooki, apolloprovid, react, compon, store, await, load, pass, initialst, prop",47405124
75,75,1,0.5496,"__typenam, name, type, string, field, updat, resolv, vue, undefin, label",47443858
76,76,2,0.8381,"await, string, authlink, onerror, networkerror, class, authent, oper, apollolink, apolloprovid",47552640
