,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,1,0.7007,"arg, parent, info, direct, pass, argument, properti, model, defin, array",33564474
1,1,0,0.6055,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",34429880
2,2,1,0.6124,"arg, parent, info, direct, pass, argument, properti, model, defin, array",34838145
3,3,0,0.5632,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",35070316
4,4,2,0.608,"tabl, role, select, permiss, model, updat, access, allow, promis, row",35225193
5,5,1,0.7175,"arg, parent, info, direct, pass, argument, properti, model, defin, array",35443526
6,6,1,0.8352,"arg, parent, info, direct, pass, argument, properti, model, defin, array",35703037
7,7,1,0.6782,"arg, parent, info, direct, pass, argument, properti, model, defin, array",36441286
8,8,1,0.7338,"arg, parent, info, direct, pass, argument, properti, model, defin, array",36852619
9,9,1,0.7884,"arg, parent, info, direct, pass, argument, properti, model, defin, array",37059523
10,10,2,0.8943,"tabl, role, select, permiss, model, updat, access, allow, promis, row",37106589
11,11,0,0.8006,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",37336869
12,12,2,0.5555,"tabl, role, select, permiss, model, updat, access, allow, promis, row",37510286
13,13,2,0.6082,"tabl, role, select, permiss, model, updat, access, allow, promis, row",37917240
14,14,1,0.9717,"arg, parent, info, direct, pass, argument, properti, model, defin, array",38753200
15,15,1,0.5738,"arg, parent, info, direct, pass, argument, properti, model, defin, array",39310987
16,16,2,0.9415,"tabl, role, select, permiss, model, updat, access, allow, promis, row",39313219
17,17,0,0.7302,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",39547319
18,18,2,0.955,"tabl, role, select, permiss, model, updat, access, allow, promis, row",39563333
19,19,2,0.92,"tabl, role, select, permiss, model, updat, access, allow, promis, row",39615692
20,20,1,0.5434,"arg, parent, info, direct, pass, argument, properti, model, defin, array",39690413
21,21,1,0.603,"arg, parent, info, direct, pass, argument, properti, model, defin, array",39691111
22,22,1,0.6573,"arg, parent, info, direct, pass, argument, properti, model, defin, array",39783947
23,23,1,0.8269,"arg, parent, info, direct, pass, argument, properti, model, defin, array",39787393
24,24,2,0.9171,"tabl, role, select, permiss, model, updat, access, allow, promis, row",39882163
25,25,0,0.8065,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",39971331
26,26,2,0.9289,"tabl, role, select, permiss, model, updat, access, allow, promis, row",40207461
27,27,1,0.6111,"arg, parent, info, direct, pass, argument, properti, model, defin, array",40568328
28,28,2,0.8408,"tabl, role, select, permiss, model, updat, access, allow, promis, row",40644296
29,29,0,0.7494,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",40762599
30,30,0,0.5687,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",40964300
31,31,0,0.5986,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",41206123
32,32,2,0.5846,"tabl, role, select, permiss, model, updat, access, allow, promis, row",41325218
33,33,2,0.6001,"tabl, role, select, permiss, model, updat, access, allow, promis, row",41434241
34,34,1,0.9191,"arg, parent, info, direct, pass, argument, properti, model, defin, array",41544186
35,35,0,0.863,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",41560906
36,36,1,0.7754,"arg, parent, info, direct, pass, argument, properti, model, defin, array",41597148
37,37,2,0.6997,"tabl, role, select, permiss, model, updat, access, allow, promis, row",42009308
38,38,1,0.7394,"arg, parent, info, direct, pass, argument, properti, model, defin, array",42088126
39,39,1,0.6016,"arg, parent, info, direct, pass, argument, properti, model, defin, array",42097441
40,40,1,0.7249,"arg, parent, info, direct, pass, argument, properti, model, defin, array",42146752
41,41,1,0.9603,"arg, parent, info, direct, pass, argument, properti, model, defin, array",42227079
42,42,0,0.3636,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",42382282
43,43,0,0.6112,"typedef, promis, express, session, apolloserv, new_apolloserv, tag, product, servic, datasourc",42493812
44,44,1,0.9206,"arg, parent, info, direct, pass, argument, properti, model, defin, array",42495603
45,45,1,0.9077,"arg, parent, info, direct, pass, argument, properti, model, defin, array",42498900
