,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,3,0.5128,"arg, class, email, access, password, admin, usernam, token, valid, auth",33564474
1,1,4,0.966,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",34429880
2,2,4,0.7557,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",34838145
3,3,2,0.7956,"express, session, apolloserv, middlewar, new_apolloserv, typedef, access, header, cor, gateway",35070316
4,4,0,0.5142,"tabl, select, tag, group, key, product, record, permiss, model, array",35225193
5,5,1,0.4694,"direct, typedef, model, role, defin, updat, extend, servic, prisma, relationship",35443526
6,6,4,0.6486,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",35703037
7,7,4,0.4975,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",36441286
8,8,4,0.6632,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",36852619
9,9,0,0.5275,"tabl, select, tag, group, key, product, record, permiss, model, array",37059523
10,10,3,0.7432,"arg, class, email, access, password, admin, usernam, token, valid, auth",37106589
11,11,2,0.7968,"express, session, apolloserv, middlewar, new_apolloserv, typedef, access, header, cor, gateway",37336869
12,12,4,0.7984,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",37510286
13,13,3,0.5508,"arg, class, email, access, password, admin, usernam, token, valid, auth",37917240
14,14,4,0.9676,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",38753200
15,15,1,0.7965,"direct, typedef, model, role, defin, updat, extend, servic, prisma, relationship",39310987
16,16,0,0.9419,"tabl, select, tag, group, key, product, record, permiss, model, array",39313219
17,17,2,0.945,"express, session, apolloserv, middlewar, new_apolloserv, typedef, access, header, cor, gateway",39547319
18,18,0,0.6237,"tabl, select, tag, group, key, product, record, permiss, model, array",39563333
19,19,4,0.5551,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",39615692
20,20,0,0.3666,"tabl, select, tag, group, key, product, record, permiss, model, array",39690413
21,21,0,0.4316,"tabl, select, tag, group, key, product, record, permiss, model, array",39691111
22,22,4,0.9817,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",39783947
23,23,4,0.4393,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",39787393
24,24,0,0.9089,"tabl, select, tag, group, key, product, record, permiss, model, array",39882163
25,25,2,0.9766,"express, session, apolloserv, middlewar, new_apolloserv, typedef, access, header, cor, gateway",39971331
26,26,0,0.7088,"tabl, select, tag, group, key, product, record, permiss, model, array",40207461
27,27,0,0.7714,"tabl, select, tag, group, key, product, record, permiss, model, array",40568328
28,28,0,0.8651,"tabl, select, tag, group, key, product, record, permiss, model, array",40644296
29,29,4,0.4019,"promis, arg, parent, info, argument, pass, properti, root, ctx, student",40762599
30,30,0,0.9006,"tabl, select, tag, group, key, product, record, permiss, model, array",40964300
31,31,3,0.5359,"arg, class, email, access, password, admin, usernam, token, valid, auth",41206123
