,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,1,0.745,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",31881937
1,1,1,0.6244,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",32057785
2,2,3,0.6066,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",32059198
3,3,3,0.9849,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",32254923
4,4,0,0.5064,"cach, updat, databas, return, new, function, field, rest, solut, error",32292389
5,5,0,0.6902,"cach, updat, databas, return, new, function, field, rest, solut, error",32507381
6,6,3,0.9661,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",32517450
7,7,3,0.9579,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",32570272
8,8,3,0.749,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",32588021
9,9,0,0.9339,"cach, updat, databas, return, new, function, field, rest, solut, error",32708730
10,10,3,0.7333,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",32743156
11,11,3,0.6931,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",32748311
12,12,0,0.5551,"cach, updat, databas, return, new, function, field, rest, solut, error",32752172
13,13,2,0.9522,"string, name, field, return, schema, resolv, error, const, model, comment",32782604
14,14,3,0.3672,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33001632
15,15,1,0.5555,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",33053617
16,16,3,0.4773,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33060182
17,17,3,0.5039,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33134308
18,18,0,0.9701,"cach, updat, databas, return, new, function, field, rest, solut, error",33143704
19,19,0,0.7711,"cach, updat, databas, return, new, function, field, rest, solut, error",33157168
20,20,3,0.6037,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33169020
21,21,3,0.6588,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33207048
22,22,2,0.5072,"string, name, field, return, schema, resolv, error, const, model, comment",33261751
23,23,2,0.9698,"string, name, field, return, schema, resolv, error, const, model, comment",33280824
24,24,2,0.8054,"string, name, field, return, schema, resolv, error, const, model, comment",33324062
25,25,3,0.9424,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33354818
26,26,0,0.9022,"cach, updat, databas, return, new, function, field, rest, solut, error",33502676
27,27,3,0.9455,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33512889
28,28,2,0.5105,"string, name, field, return, schema, resolv, error, const, model, comment",33550843
29,29,3,0.6993,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33616360
30,30,3,0.9013,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33617319
31,31,3,0.9792,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",33756858
32,32,0,0.9336,"cach, updat, databas, return, new, function, field, rest, solut, error",33762099
33,33,2,0.97,"string, name, field, return, schema, resolv, error, const, model, comment",33819658
34,34,2,0.9867,"string, name, field, return, schema, resolv, error, const, model, comment",34011964
35,35,3,0.9339,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34103296
36,36,1,0.4747,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",34126264
37,37,0,0.799,"cach, updat, databas, return, new, function, field, rest, solut, error",34145915
38,38,3,0.9631,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34232966
39,39,3,0.4848,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34321688
40,40,1,0.9492,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",34338410
41,41,3,0.6744,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34409268
42,42,3,0.8275,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34428093
43,43,3,0.7374,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34496674
44,44,0,0.555,"cach, updat, databas, return, new, function, field, rest, solut, error",34559385
45,45,3,0.9752,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34649613
46,46,3,0.9775,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34670359
47,47,3,0.5734,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34725621
48,48,3,0.9015,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34726666
49,49,1,0.8072,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",34796788
50,50,1,0.9872,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",34820629
51,51,0,0.939,"cach, updat, databas, return, new, function, field, rest, solut, error",34905474
52,52,0,0.5188,"cach, updat, databas, return, new, function, field, rest, solut, error",34939978
53,53,3,0.9492,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34948295
54,54,3,0.6081,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34948420
55,55,3,0.9617,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",34958295
56,56,2,0.9812,"string, name, field, return, schema, resolv, error, const, model, comment",34984343
57,57,3,0.9735,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",35007667
58,58,2,0.9857,"string, name, field, return, schema, resolv, error, const, model, comment",35036221
59,59,3,0.664,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",35073622
60,60,2,0.4903,"string, name, field, return, schema, resolv, error, const, model, comment",35077630
61,61,2,0.6025,"string, name, field, return, schema, resolv, error, const, model, comment",35105844
62,62,1,0.6565,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",35251622
63,63,0,0.7905,"cach, updat, databas, return, new, function, field, rest, solut, error",35288600
64,64,3,0.9279,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",35324866
65,65,2,0.6742,"string, name, field, return, schema, resolv, error, const, model, comment",35476921
66,66,2,0.9652,"string, name, field, return, schema, resolv, error, const, model, comment",35713889
67,67,3,0.9833,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",35723878
68,68,2,0.9876,"string, name, field, return, schema, resolv, error, const, model, comment",35757593
69,69,3,0.9377,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",35823047
70,70,0,0.6215,"cach, updat, databas, return, new, function, field, rest, solut, error",35826379
71,71,3,0.7786,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",35871999
72,72,2,0.6051,"string, name, field, return, schema, resolv, error, const, model, comment",35968581
73,73,1,0.5413,"servic, endpoint, schema, rest, appsync, resolv, gateway, backend, microservic, project",36036956
74,74,0,0.9087,"cach, updat, databas, return, new, function, field, rest, solut, error",36047291
75,75,3,0.9535,"relay, compon, react, build, code, store, fetch, gatsbi, project, librari",36061255
