,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,0,0.9589,"tabl, name, databas, field, resolv, appsync, model, return, string, order",31881937
1,1,4,0.7066,"field, cach, schema, return, resolv, name, fetch, function, updat, product",32057785
2,2,2,0.7555,"relay, databas, build, code, updat, new, store, react, connect, project",32059198
3,3,2,0.4414,"relay, databas, build, code, updat, new, store, react, connect, project",32254923
4,4,0,0.5992,"tabl, name, databas, field, resolv, appsync, model, return, string, order",32292389
5,5,2,0.6657,"relay, databas, build, code, updat, new, store, react, connect, project",32507381
6,6,1,0.8066,"string, name, return, const, comment, code, schema, new, resolv, function",32517450
7,7,4,0.7432,"field, cach, schema, return, resolv, name, fetch, function, updat, product",32570272
8,8,2,0.9546,"relay, databas, build, code, updat, new, store, react, connect, project",32588021
9,9,0,0.6248,"tabl, name, databas, field, resolv, appsync, model, return, string, order",32708730
10,10,4,0.5234,"field, cach, schema, return, resolv, name, fetch, function, updat, product",32743156
11,11,2,0.9612,"relay, databas, build, code, updat, new, store, react, connect, project",32748311
12,12,2,0.9543,"relay, databas, build, code, updat, new, store, react, connect, project",32752172
13,13,4,0.9518,"field, cach, schema, return, resolv, name, fetch, function, updat, product",32782604
14,14,4,0.723,"field, cach, schema, return, resolv, name, fetch, function, updat, product",33001632
15,15,2,0.6456,"relay, databas, build, code, updat, new, store, react, connect, project",33053617
16,16,2,0.9254,"relay, databas, build, code, updat, new, store, react, connect, project",33060182
17,17,2,0.964,"relay, databas, build, code, updat, new, store, react, connect, project",33134308
18,18,4,0.5722,"field, cach, schema, return, resolv, name, fetch, function, updat, product",33143704
19,19,3,0.8996,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",33157168
20,20,2,0.9718,"relay, databas, build, code, updat, new, store, react, connect, project",33169020
21,21,2,0.9684,"relay, databas, build, code, updat, new, store, react, connect, project",33207048
22,22,1,0.5801,"string, name, return, const, comment, code, schema, new, resolv, function",33261751
23,23,1,0.9695,"string, name, return, const, comment, code, schema, new, resolv, function",33280824
24,24,1,0.7264,"string, name, return, const, comment, code, schema, new, resolv, function",33324062
25,25,0,0.7987,"tabl, name, databas, field, resolv, appsync, model, return, string, order",33354818
26,26,2,0.531,"relay, databas, build, code, updat, new, store, react, connect, project",33502676
27,27,4,0.9455,"field, cach, schema, return, resolv, name, fetch, function, updat, product",33512889
28,28,4,0.7447,"field, cach, schema, return, resolv, name, fetch, function, updat, product",33550843
29,29,4,0.8893,"field, cach, schema, return, resolv, name, fetch, function, updat, product",33616360
30,30,2,0.8981,"relay, databas, build, code, updat, new, store, react, connect, project",33617319
31,31,2,0.9785,"relay, databas, build, code, updat, new, store, react, connect, project",33756858
32,32,2,0.6012,"relay, databas, build, code, updat, new, store, react, connect, project",33762099
33,33,1,0.4591,"string, name, return, const, comment, code, schema, new, resolv, function",33819658
34,34,1,0.5256,"string, name, return, const, comment, code, schema, new, resolv, function",34011964
35,35,2,0.6748,"relay, databas, build, code, updat, new, store, react, connect, project",34103296
36,36,0,0.5074,"tabl, name, databas, field, resolv, appsync, model, return, string, order",34126264
37,37,0,0.5707,"tabl, name, databas, field, resolv, appsync, model, return, string, order",34145915
38,38,2,0.7023,"relay, databas, build, code, updat, new, store, react, connect, project",34232966
39,39,0,0.9172,"tabl, name, databas, field, resolv, appsync, model, return, string, order",34321688
40,40,3,0.5821,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",34338410
41,41,2,0.5405,"relay, databas, build, code, updat, new, store, react, connect, project",34409268
42,42,0,0.4732,"tabl, name, databas, field, resolv, appsync, model, return, string, order",34428093
43,43,4,0.8762,"field, cach, schema, return, resolv, name, fetch, function, updat, product",34496674
44,44,2,0.5763,"relay, databas, build, code, updat, new, store, react, connect, project",34559385
45,45,2,0.7226,"relay, databas, build, code, updat, new, store, react, connect, project",34649613
46,46,4,0.9771,"field, cach, schema, return, resolv, name, fetch, function, updat, product",34670359
47,47,3,0.651,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",34725621
48,48,2,0.8985,"relay, databas, build, code, updat, new, store, react, connect, project",34726666
49,49,4,0.5535,"field, cach, schema, return, resolv, name, fetch, function, updat, product",34796788
50,50,2,0.425,"relay, databas, build, code, updat, new, store, react, connect, project",34820629
51,51,2,0.9373,"relay, databas, build, code, updat, new, store, react, connect, project",34905474
52,52,1,0.665,"string, name, return, const, comment, code, schema, new, resolv, function",34939978
53,53,4,0.5968,"field, cach, schema, return, resolv, name, fetch, function, updat, product",34948295
54,54,4,0.9318,"field, cach, schema, return, resolv, name, fetch, function, updat, product",34948420
55,55,2,0.9612,"relay, databas, build, code, updat, new, store, react, connect, project",34958295
56,56,0,0.5962,"tabl, name, databas, field, resolv, appsync, model, return, string, order",34984343
57,57,2,0.9727,"relay, databas, build, code, updat, new, store, react, connect, project",35007667
58,58,0,0.5998,"tabl, name, databas, field, resolv, appsync, model, return, string, order",35036221
59,59,3,0.6675,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",35073622
60,60,2,0.5497,"relay, databas, build, code, updat, new, store, react, connect, project",35077630
61,61,1,0.6353,"string, name, return, const, comment, code, schema, new, resolv, function",35105844
62,62,0,0.9684,"tabl, name, databas, field, resolv, appsync, model, return, string, order",35251622
63,63,3,0.8108,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",35288600
64,64,2,0.542,"relay, databas, build, code, updat, new, store, react, connect, project",35324866
65,65,3,0.5768,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",35476921
66,66,1,0.9644,"string, name, return, const, comment, code, schema, new, resolv, function",35713889
67,67,2,0.9827,"relay, databas, build, code, updat, new, store, react, connect, project",35723878
68,68,0,0.6317,"tabl, name, databas, field, resolv, appsync, model, return, string, order",35757593
69,69,2,0.8268,"relay, databas, build, code, updat, new, store, react, connect, project",35823047
70,70,4,0.7481,"field, cach, schema, return, resolv, name, fetch, function, updat, product",35826379
71,71,2,0.5666,"relay, databas, build, code, updat, new, store, react, connect, project",35871999
72,72,1,0.9251,"string, name, return, const, comment, code, schema, new, resolv, function",35968581
73,73,3,0.646,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",36036956
74,74,3,0.5554,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",36047291
75,75,2,0.9521,"relay, databas, build, code, updat, new, store, react, connect, project",36061255
76,76,3,0.9321,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",36125891
77,77,2,0.8642,"relay, databas, build, code, updat, new, store, react, connect, project",36137231
78,78,3,0.6866,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",36241092
79,79,3,0.724,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",36272143
80,80,0,0.7695,"tabl, name, databas, field, resolv, appsync, model, return, string, order",36337537
81,81,2,0.5143,"relay, databas, build, code, updat, new, store, react, connect, project",36366208
82,82,2,0.7676,"relay, databas, build, code, updat, new, store, react, connect, project",36423727
83,83,2,0.6733,"relay, databas, build, code, updat, new, store, react, connect, project",36498163
84,84,4,0.5128,"field, cach, schema, return, resolv, name, fetch, function, updat, product",36748778
85,85,2,0.8657,"relay, databas, build, code, updat, new, store, react, connect, project",36772960
86,86,2,0.5259,"relay, databas, build, code, updat, new, store, react, connect, project",36773858
87,87,4,0.7401,"field, cach, schema, return, resolv, name, fetch, function, updat, product",36780293
88,88,2,0.9591,"relay, databas, build, code, updat, new, store, react, connect, project",36782263
89,89,2,0.5961,"relay, databas, build, code, updat, new, store, react, connect, project",36831429
90,90,4,0.5731,"field, cach, schema, return, resolv, name, fetch, function, updat, product",36978916
91,91,2,0.977,"relay, databas, build, code, updat, new, store, react, connect, project",37045097
92,92,2,0.9178,"relay, databas, build, code, updat, new, store, react, connect, project",37080852
93,93,2,0.7509,"relay, databas, build, code, updat, new, store, react, connect, project",37090665
94,94,3,0.5213,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",37167622
95,95,1,0.9644,"string, name, return, const, comment, code, schema, new, resolv, function",37192083
96,96,4,0.7328,"field, cach, schema, return, resolv, name, fetch, function, updat, product",37337466
97,97,2,0.9842,"relay, databas, build, code, updat, new, store, react, connect, project",37369414
98,98,0,0.9258,"tabl, name, databas, field, resolv, appsync, model, return, string, order",37376631
99,99,2,0.9612,"relay, databas, build, code, updat, new, store, react, connect, project",37469263
100,100,3,0.9186,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",37528382
101,101,1,0.6415,"string, name, return, const, comment, code, schema, new, resolv, function",37611774
102,102,4,0.6931,"field, cach, schema, return, resolv, name, fetch, function, updat, product",37665539
103,103,2,0.9368,"relay, databas, build, code, updat, new, store, react, connect, project",37765865
104,104,1,0.5145,"string, name, return, const, comment, code, schema, new, resolv, function",37848391
105,105,2,0.9671,"relay, databas, build, code, updat, new, store, react, connect, project",37903571
106,106,1,0.932,"string, name, return, const, comment, code, schema, new, resolv, function",37969096
107,107,1,0.5979,"string, name, return, const, comment, code, schema, new, resolv, function",38005255
108,108,4,0.554,"field, cach, schema, return, resolv, name, fetch, function, updat, product",38021899
109,109,2,0.949,"relay, databas, build, code, updat, new, store, react, connect, project",38036543
110,110,2,0.5062,"relay, databas, build, code, updat, new, store, react, connect, project",38043757
111,111,3,0.9856,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",38071714
112,112,2,0.926,"relay, databas, build, code, updat, new, store, react, connect, project",38103307
113,113,0,0.3919,"tabl, name, databas, field, resolv, appsync, model, return, string, order",38136926
114,114,2,0.9672,"relay, databas, build, code, updat, new, store, react, connect, project",38158327
115,115,2,0.9922,"relay, databas, build, code, updat, new, store, react, connect, project",38159803
116,116,2,0.6203,"relay, databas, build, code, updat, new, store, react, connect, project",38172479
117,117,1,0.427,"string, name, return, const, comment, code, schema, new, resolv, function",38255068
118,118,3,0.2967,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",38284556
119,119,2,0.7868,"relay, databas, build, code, updat, new, store, react, connect, project",38316676
120,120,2,0.9487,"relay, databas, build, code, updat, new, store, react, connect, project",38316749
121,121,2,0.8548,"relay, databas, build, code, updat, new, store, react, connect, project",38318449
122,122,4,0.6586,"field, cach, schema, return, resolv, name, fetch, function, updat, product",38339442
123,123,4,0.5593,"field, cach, schema, return, resolv, name, fetch, function, updat, product",38340892
124,124,2,0.9659,"relay, databas, build, code, updat, new, store, react, connect, project",38536371
125,125,3,0.9825,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",38538791
126,126,2,0.6027,"relay, databas, build, code, updat, new, store, react, connect, project",38549955
127,127,4,0.9672,"field, cach, schema, return, resolv, name, fetch, function, updat, product",38679179
128,128,2,0.7119,"relay, databas, build, code, updat, new, store, react, connect, project",38679952
129,129,2,0.6566,"relay, databas, build, code, updat, new, store, react, connect, project",38689117
130,130,0,0.395,"tabl, name, databas, field, resolv, appsync, model, return, string, order",38709614
131,131,2,0.9454,"relay, databas, build, code, updat, new, store, react, connect, project",38758355
132,132,1,0.7529,"string, name, return, const, comment, code, schema, new, resolv, function",38759016
133,133,2,0.7487,"relay, databas, build, code, updat, new, store, react, connect, project",38772951
134,134,2,0.972,"relay, databas, build, code, updat, new, store, react, connect, project",38889450
135,135,2,0.5998,"relay, databas, build, code, updat, new, store, react, connect, project",38909849
136,136,3,0.5903,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",38934265
137,137,2,0.8642,"relay, databas, build, code, updat, new, store, react, connect, project",38970764
138,138,2,0.9521,"relay, databas, build, code, updat, new, store, react, connect, project",38972589
139,139,2,0.6265,"relay, databas, build, code, updat, new, store, react, connect, project",39026831
140,140,2,0.671,"relay, databas, build, code, updat, new, store, react, connect, project",39060521
141,141,2,0.9544,"relay, databas, build, code, updat, new, store, react, connect, project",39133845
142,142,2,0.8975,"relay, databas, build, code, updat, new, store, react, connect, project",39174718
143,143,3,0.8236,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",39268365
144,144,2,0.8838,"relay, databas, build, code, updat, new, store, react, connect, project",39338147
145,145,2,0.9717,"relay, databas, build, code, updat, new, store, react, connect, project",39469307
146,146,0,0.813,"tabl, name, databas, field, resolv, appsync, model, return, string, order",39471132
147,147,2,0.5071,"relay, databas, build, code, updat, new, store, react, connect, project",39481691
148,148,2,0.9513,"relay, databas, build, code, updat, new, store, react, connect, project",39504986
149,149,0,0.6097,"tabl, name, databas, field, resolv, appsync, model, return, string, order",39536078
150,150,0,0.909,"tabl, name, databas, field, resolv, appsync, model, return, string, order",39565339
151,151,0,0.9088,"tabl, name, databas, field, resolv, appsync, model, return, string, order",39643507
152,152,3,0.8303,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",39666940
153,153,4,0.9882,"field, cach, schema, return, resolv, name, fetch, function, updat, product",39725334
154,154,4,0.5347,"field, cach, schema, return, resolv, name, fetch, function, updat, product",39781500
155,155,4,0.8451,"field, cach, schema, return, resolv, name, fetch, function, updat, product",39781768
156,156,2,0.5136,"relay, databas, build, code, updat, new, store, react, connect, project",39797821
157,157,2,0.5494,"relay, databas, build, code, updat, new, store, react, connect, project",39806455
158,158,2,0.6525,"relay, databas, build, code, updat, new, store, react, connect, project",39909447
159,159,3,0.6445,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",39957662
160,160,3,0.5259,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",39986163
161,161,1,0.7136,"string, name, return, const, comment, code, schema, new, resolv, function",39986438
162,162,3,0.952,"servic, error, endpoint, schema, rest, backend, gateway, project, code, authent",40005554
163,163,1,0.9715,"string, name, return, const, comment, code, schema, new, resolv, function",40200563
164,164,2,0.6028,"relay, databas, build, code, updat, new, store, react, connect, project",40244124
165,165,2,0.6786,"relay, databas, build, code, updat, new, store, react, connect, project",40262477
166,166,2,0.6868,"relay, databas, build, code, updat, new, store, react, connect, project",40320161
167,167,2,0.9646,"relay, databas, build, code, updat, new, store, react, connect, project",40340174
168,168,1,0.5288,"string, name, return, const, comment, code, schema, new, resolv, function",40387508
