iteration_count, topic_count, cv_score, stability, topics
1000,2,0.5727416910748586_0.9090695829988915_[(0, '0.018*"line" + 0.017*"graphen" + 0.012*"code" + 0.012*"resolv" + 0.012*"self_info" + 0.011*"argument" + 0.011*"self" + 0.010*"none" + 0.010*"django" + 0.009*"meta_model"'), (1, '0.027*"relat" + 0.019*"tabl" + 0.017*"refer" + 0.014*"map" + 0.014*"prisma" + 0.014*"relat_field" + 0.013*"const" + 0.012*"uniqu" + 0.012*"float" + 0.010*"filter"')]
1000,3,0.5396175476535785_0.8975852931993284_[(0, '0.044*"relat" + 0.023*"refer" + 0.023*"relat_field" + 0.023*"uniqu" + 0.022*"map" + 0.021*"float" + 0.019*"prisma" + 0.018*"filter" + 0.018*"userid" + 0.016*"product"'), (1, '0.029*"tabl" + 0.025*"const" + 0.016*"relat" + 0.015*"refer" + 0.013*"prisma" + 0.012*"new" + 0.012*"compani" + 0.012*"column" + 0.012*"parent" + 0.012*"relationship"'), (2, '0.018*"line" + 0.018*"resolv" + 0.018*"argument" + 0.017*"graphen" + 0.014*"code" + 0.012*"self_info" + 0.011*"end" + 0.010*"self" + 0.010*"django" + 0.010*"none"')]
1000,4,0.520271670827531_0.866482000141862_[(0, '0.022*"graphen" + 0.016*"self_info" + 0.014*"code" + 0.014*"self" + 0.014*"none" + 0.013*"django" + 0.013*"meta_model" + 0.012*"resolv" + 0.012*"info" + 0.012*"djangoobjecttyp_class"'), (1, '0.042*"float" + 0.026*"product" + 0.019*"locat" + 0.017*"bool" + 0.015*"team" + 0.015*"resolv" + 0.014*"new" + 0.014*"parent" + 0.013*"ingredi" + 0.013*"relat"'), (2, '0.037*"line" + 0.028*"filter" + 0.021*"compani" + 0.019*"argument" + 0.019*"resolv" + 0.018*"end" + 0.013*"end_end" + 0.013*"modul" + 0.013*"map" + 0.012*"status"'), (3, '0.043*"relat" + 0.028*"refer" + 0.027*"tabl" + 0.026*"prisma" + 0.025*"relat_field" + 0.020*"uniqu" + 0.018*"id_autoincr" + 0.017*"const" + 0.017*"userid" + 0.017*"map"')]
1000,5,0.4596393258664905_0.9192493488623521_[(0, '0.022*"graphen" + 0.017*"resolv" + 0.016*"filter" + 0.016*"self_info" + 0.013*"django" + 0.013*"meta_model" + 0.012*"code" + 0.012*"compani" + 0.011*"djangoobjecttyp_class" + 0.011*"info"'), (1, '0.070*"relat" + 0.039*"refer" + 0.039*"relat_field" + 0.034*"prisma" + 0.033*"uniqu" + 0.029*"id_autoincr" + 0.018*"const" + 0.018*"userid" + 0.017*"createdat_datetim" + 0.012*"updatedat_datetim"'), (2, '0.045*"float" + 0.030*"locat" + 0.025*"end" + 0.023*"argument" + 0.021*"resolv" + 0.017*"end_end" + 0.014*"email" + 0.013*"modul" + 0.011*"status" + 0.010*"code"'), (3, '0.031*"tabl" + 0.023*"product" + 0.019*"map" + 0.018*"uuid" + 0.015*"const" + 0.015*"new" + 0.014*"filter" + 0.013*"team" + 0.013*"select" + 0.013*"project"'), (4, '0.050*"line" + 0.026*"map" + 0.026*"user_id" + 0.022*"bool" + 0.019*"tabl" + 0.018*"organ" + 0.015*"column" + 0.011*"array" + 0.011*"index" + 0.010*"key"')]
