,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,0,0.8425,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",32657596
1,1,0,0.9586,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",33235109
2,2,0,0.6084,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",34585808
3,3,1,0.9639,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",34743420
4,4,2,0.9546,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",34952792
5,5,2,0.6815,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",35594802
6,6,2,0.4992,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",37688952
7,7,1,0.9623,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",38392504
8,8,2,0.996,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",38495083
9,9,1,0.95,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",38638823
10,10,1,0.6332,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",38771200
11,11,1,0.8594,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",38794060
12,12,2,0.582,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",38907092
13,13,2,0.5088,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",39381436
14,14,0,0.6164,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",39578852
15,15,3,0.4975,"relat, refer, tabl, prisma, relat_field, uniqu, id_autoincr, const, userid, map",39598124
16,16,2,0.5297,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",39644286
17,17,0,0.96,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",39752667
18,18,2,0.9829,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",39959782
19,19,0,0.536,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",39980833
20,20,0,0.863,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",40381998
21,21,1,0.6265,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",40407967
22,22,0,0.9412,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",40427247
23,23,2,0.5267,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",40434746
24,24,0,0.9714,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",40483094
25,25,2,0.755,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",40653773
26,26,2,0.567,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",41214326
27,27,0,0.9476,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",41345377
28,28,0,0.845,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",41349575
29,29,0,0.7548,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",41371233
30,30,0,0.744,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",41572710
31,31,3,0.8259,"relat, refer, tabl, prisma, relat_field, uniqu, id_autoincr, const, userid, map",41737657
32,32,0,0.9769,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",41837363
33,33,0,0.851,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",41903770
34,34,0,0.9257,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",42121152
35,35,0,0.5895,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",42123723
36,36,2,0.9752,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",42133424
37,37,0,0.9409,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",42142046
38,38,2,0.5516,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",42541238
39,39,0,0.7737,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",42547846
40,40,2,0.8857,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",42582362
41,41,1,0.8848,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",42655080
42,42,1,0.9177,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",42661385
43,43,1,0.8123,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",42670733
44,44,0,0.9694,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",42963703
45,45,2,0.9735,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",42965647
46,46,0,0.7695,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",43138757
47,47,0,0.708,"graphen, self_info, code, self, none, django, meta_model, resolv, info, djangoobjecttyp_class",43196733
48,48,1,0.536,"float, product, locat, bool, team, resolv, new, parent, ingredi, relat",43468389
49,49,3,0.6582,"relat, refer, tabl, prisma, relat_field, uniqu, id_autoincr, const, userid, map",43496704
50,50,2,0.5251,"line, filter, compani, argument, resolv, end, end_end, modul, map, status",43689284
