,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,1,0.6595,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",32657596
1,1,1,0.9662,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",33235109
2,2,1,0.9395,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",34585808
3,3,1,0.9566,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",34743420
4,4,1,0.9525,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",34952792
5,5,0,0.9465,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",35594802
6,6,1,0.9606,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",37688952
7,7,1,0.9706,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",38392504
8,8,0,0.5241,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",38495083
9,9,1,0.9601,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",38638823
10,10,1,0.9705,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",38771200
11,11,0,0.8542,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",38794060
12,12,1,0.9291,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",38907092
13,13,1,0.5365,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",39381436
14,14,0,0.9676,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",39578852
15,15,1,0.9604,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",39598124
16,16,1,0.9242,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",39644286
17,17,0,0.9859,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",39752667
18,18,1,0.9693,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",39959782
19,19,1,0.901,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",39980833
20,20,0,0.9723,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",40381998
21,21,1,0.8481,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",40407967
22,22,0,0.9557,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",40427247
23,23,0,0.9936,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",40434746
24,24,0,0.9724,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",40483094
25,25,1,0.5102,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",40653773
26,26,1,0.9675,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",41214326
27,27,1,0.9581,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",41345377
28,28,0,0.9934,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",41349575
29,29,0,0.9686,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",41371233
30,30,0,0.512,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",41572710
31,31,1,0.7701,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",41737657
32,32,0,0.5603,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",41837363
33,33,0,0.7779,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",41903770
34,34,0,0.973,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",42121152
35,35,0,0.9462,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",42123723
36,36,0,0.535,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",42133424
37,37,0,0.9883,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",42142046
38,38,0,0.5463,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",42541238
39,39,0,0.8428,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",42547846
40,40,1,0.8869,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",42582362
41,41,1,0.9409,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",42655080
42,42,1,0.7694,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",42661385
43,43,1,0.6826,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",42670733
44,44,0,0.9463,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",42963703
45,45,1,0.9766,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",42965647
46,46,0,0.9845,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",43138757
47,47,0,0.9864,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",43196733
48,48,0,0.6822,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",43468389
49,49,1,0.9824,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",43496704
50,50,1,0.8652,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",43689284
51,51,0,0.604,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",43881391
52,52,1,0.9413,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",43892343
53,53,0,0.9896,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",43937859
54,54,0,0.6766,"line, graphen, code, resolv, self_info, argument, self, none, django, meta_model",44043903
55,55,1,0.6423,"relat, tabl, refer, map, prisma, relat_field, const, uniqu, float, filter",44049658
