,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,0,0.945,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",32491090
1,1,1,0.6299,"link, class, gatsbi, rout, element, navig, new, layout, header, home",32491117
2,2,1,0.7141,"link, class, gatsbi, rout, element, navig, new, layout, header, home",32577496
3,3,1,0.8132,"link, class, gatsbi, rout, element, navig, new, layout, header, home",32708927
4,4,0,0.5428,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",32860822
5,5,0,0.5161,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",33170512
6,6,1,0.8307,"link, class, gatsbi, rout, element, navig, new, layout, header, home",33327860
7,7,1,0.9554,"link, class, gatsbi, rout, element, navig, new, layout, header, home",33430529
8,8,0,0.5706,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",33480374
9,9,0,0.9621,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",33976526
10,10,0,0.9749,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",34098791
11,11,0,0.9618,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",34110463
12,12,0,0.9399,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",34192587
13,13,0,0.9753,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",34315742
14,14,0,0.7689,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",34346273
15,15,0,0.9584,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",34797581
16,16,0,0.7896,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",34882707
17,17,1,0.6724,"link, class, gatsbi, rout, element, navig, new, layout, header, home",34925738
18,18,0,0.6338,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",35211428
19,19,0,0.983,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",35312277
20,20,1,0.5596,"link, class, gatsbi, rout, element, navig, new, layout, header, home",35401284
21,21,1,0.6114,"link, class, gatsbi, rout, element, navig, new, layout, header, home",35471836
22,22,1,0.5182,"link, class, gatsbi, rout, element, navig, new, layout, header, home",35618759
23,23,1,0.9395,"link, class, gatsbi, rout, element, navig, new, layout, header, home",35677037
24,24,1,0.5987,"link, class, gatsbi, rout, element, navig, new, layout, header, home",35849499
25,25,2,0.4368,"form, string, button, field, type, usequeri, usest, label, updat, usemut",36162658
26,26,0,0.9422,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",36294134
27,27,0,0.8974,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",36320095
28,28,2,0.7192,"form, string, button, field, type, usequeri, usest, label, updat, usemut",36679253
29,29,1,0.7133,"link, class, gatsbi, rout, element, navig, new, layout, header, home",36687203
30,30,0,0.9911,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",36807871
31,31,2,0.5339,"form, string, button, field, type, usequeri, usest, label, updat, usemut",37017372
32,32,1,0.6988,"link, class, gatsbi, rout, element, navig, new, layout, header, home",37104135
33,33,0,0.7457,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37144398
34,34,0,0.6703,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37249836
35,35,0,0.5626,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37292331
36,36,0,0.7605,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37293619
37,37,1,0.7813,"link, class, gatsbi, rout, element, navig, new, layout, header, home",37324044
38,38,0,0.946,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37355370
39,39,1,0.8403,"link, class, gatsbi, rout, element, navig, new, layout, header, home",37449580
40,40,0,0.5524,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37464509
41,41,0,0.5789,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37482537
42,42,0,0.9601,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37866342
43,43,0,0.7636,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",37997211
44,44,0,0.9857,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38166072
45,45,0,0.4931,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38356658
46,46,0,0.5338,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38403275
47,47,0,0.9068,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38443093
48,48,0,0.967,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38516180
49,49,0,0.7523,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38592122
50,50,0,0.9724,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38598284
51,51,0,0.712,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38691850
52,52,0,0.9644,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38763395
53,53,0,0.9743,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38769841
54,54,0,0.4636,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38838341
55,55,0,0.8559,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",38877549
56,56,0,0.8631,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",39005934
57,57,1,0.4008,"link, class, gatsbi, rout, element, navig, new, layout, header, home",39009234
58,58,0,0.9713,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",39055901
59,59,1,0.6103,"link, class, gatsbi, rout, element, navig, new, layout, header, home",39108352
60,60,0,0.9897,"updat, usequeri, refetch, pass, button, fetch, type, search, usest, new",39112272
