,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,1,0.5365,"link, class, type, pass, gatsbi, rout, new, updat, element, search",32491090
1,1,1,0.9858,"link, class, type, pass, gatsbi, rout, new, updat, element, search",32491117
2,2,1,0.9878,"link, class, type, pass, gatsbi, rout, new, updat, element, search",32577496
3,3,1,0.9684,"link, class, type, pass, gatsbi, rout, new, updat, element, search",32708927
4,4,1,0.895,"link, class, type, pass, gatsbi, rout, new, updat, element, search",32860822
5,5,1,0.9624,"link, class, type, pass, gatsbi, rout, new, updat, element, search",33170512
6,6,1,0.9663,"link, class, type, pass, gatsbi, rout, new, updat, element, search",33327860
7,7,1,0.9692,"link, class, type, pass, gatsbi, rout, new, updat, element, search",33430529
8,8,1,0.9688,"link, class, type, pass, gatsbi, rout, new, updat, element, search",33480374
9,9,1,0.9695,"link, class, type, pass, gatsbi, rout, new, updat, element, search",33976526
10,10,1,0.9732,"link, class, type, pass, gatsbi, rout, new, updat, element, search",34098791
11,11,1,0.6183,"link, class, type, pass, gatsbi, rout, new, updat, element, search",34110463
12,12,1,0.7249,"link, class, type, pass, gatsbi, rout, new, updat, element, search",34192587
13,13,1,0.9299,"link, class, type, pass, gatsbi, rout, new, updat, element, search",34315742
14,14,1,0.6164,"link, class, type, pass, gatsbi, rout, new, updat, element, search",34346273
15,15,1,0.7965,"link, class, type, pass, gatsbi, rout, new, updat, element, search",34797581
16,16,1,0.9763,"link, class, type, pass, gatsbi, rout, new, updat, element, search",34882707
17,17,1,0.9747,"link, class, type, pass, gatsbi, rout, new, updat, element, search",34925738
18,18,1,0.8281,"link, class, type, pass, gatsbi, rout, new, updat, element, search",35211428
19,19,1,0.6512,"link, class, type, pass, gatsbi, rout, new, updat, element, search",35312277
20,20,1,0.9882,"link, class, type, pass, gatsbi, rout, new, updat, element, search",35401284
21,21,1,0.7115,"link, class, type, pass, gatsbi, rout, new, updat, element, search",35471836
22,22,1,0.9917,"link, class, type, pass, gatsbi, rout, new, updat, element, search",35618759
23,23,1,0.9481,"link, class, type, pass, gatsbi, rout, new, updat, element, search",35677037
24,24,1,0.9726,"link, class, type, pass, gatsbi, rout, new, updat, element, search",35849499
25,25,1,0.5493,"link, class, type, pass, gatsbi, rout, new, updat, element, search",36162658
26,26,1,0.9259,"link, class, type, pass, gatsbi, rout, new, updat, element, search",36294134
27,27,1,0.8103,"link, class, type, pass, gatsbi, rout, new, updat, element, search",36320095
28,28,0,0.5975,"usequeri, button, form, usest, updat, string, refetch, fetch, usemut, new",36679253
29,29,1,0.9906,"link, class, type, pass, gatsbi, rout, new, updat, element, search",36687203
30,30,1,0.9233,"link, class, type, pass, gatsbi, rout, new, updat, element, search",36807871
31,31,0,0.9681,"usequeri, button, form, usest, updat, string, refetch, fetch, usemut, new",37017372
32,32,1,0.9898,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37104135
33,33,1,0.9866,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37144398
34,34,1,0.8841,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37249836
35,35,1,0.9779,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37292331
36,36,1,0.7759,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37293619
37,37,1,0.9867,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37324044
38,38,0,0.5697,"usequeri, button, form, usest, updat, string, refetch, fetch, usemut, new",37355370
39,39,1,0.9241,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37449580
40,40,1,0.9161,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37464509
41,41,1,0.9142,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37482537
42,42,1,0.6944,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37866342
43,43,1,0.6788,"link, class, type, pass, gatsbi, rout, new, updat, element, search",37997211
44,44,1,0.9875,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38166072
45,45,0,0.6092,"usequeri, button, form, usest, updat, string, refetch, fetch, usemut, new",38356658
46,46,1,0.98,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38403275
47,47,1,0.8829,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38443093
48,48,1,0.9758,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38516180
49,49,1,0.8751,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38592122
50,50,1,0.9707,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38598284
51,51,0,0.8548,"usequeri, button, form, usest, updat, string, refetch, fetch, usemut, new",38691850
52,52,1,0.7994,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38763395
53,53,1,0.8783,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38769841
54,54,1,0.9353,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38838341
55,55,1,0.8456,"link, class, type, pass, gatsbi, rout, new, updat, element, search",38877549
56,56,1,0.6665,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39005934
57,57,1,0.7379,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39009234
58,58,1,0.7693,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39055901
59,59,1,0.5632,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39108352
60,60,1,0.862,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39112272
61,61,1,0.9497,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39212534
62,62,1,0.824,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39227457
63,63,1,0.8548,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39292391
64,64,1,0.5297,"link, class, type, pass, gatsbi, rout, new, updat, element, search",39323751
