,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,4,0.9087,"id, string, type, await, name, test, model, field, function, db",32349022
1,1,2,0.884,"cor, port, function, express, header, fetch, host, name, access, endpoint",32494136
2,2,2,0.5033,"cor, port, function, express, header, fetch, host, name, access, endpoint",33478309
3,3,2,0.9608,"cor, port, function, express, header, fetch, host, name, access, endpoint",35080671
4,4,4,0.5907,"id, string, type, await, name, test, model, field, function, db",35095334
5,5,0,0.9895,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",35863107
6,6,4,0.5597,"id, string, type, await, name, test, model, field, function, db",35940528
7,7,2,0.4788,"cor, port, function, express, header, fetch, host, name, access, endpoint",36781512
8,8,4,0.883,"id, string, type, await, name, test, model, field, function, db",37237673
9,9,3,0.4234,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",37906261
10,10,0,0.9919,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",38049885
11,11,2,0.9921,"cor, port, function, express, header, fetch, host, name, access, endpoint",38266673
12,12,4,0.9731,"id, string, type, await, name, test, model, field, function, db",38523533
13,13,2,0.9458,"cor, port, function, express, header, fetch, host, name, access, endpoint",38724165
14,14,3,0.3938,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",39279578
15,15,3,0.9091,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",39358849
16,16,0,0.5934,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",39578377
17,17,2,0.7923,"cor, port, function, express, header, fetch, host, name, access, endpoint",40471156
18,18,2,0.7264,"cor, port, function, express, header, fetch, host, name, access, endpoint",40843037
19,19,2,0.9613,"cor, port, function, express, header, fetch, host, name, access, endpoint",40941610
20,20,3,0.9372,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",41349742
21,21,2,0.963,"cor, port, function, express, header, fetch, host, name, access, endpoint",41490578
22,22,2,0.7614,"cor, port, function, express, header, fetch, host, name, access, endpoint",41546281
23,23,3,0.4446,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",42014620
24,24,2,0.7254,"cor, port, function, express, header, fetch, host, name, access, endpoint",42133734
25,25,2,0.5806,"cor, port, function, express, header, fetch, host, name, access, endpoint",42256553
26,26,3,0.5859,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",42509469
27,27,2,0.8991,"cor, port, function, express, header, fetch, host, name, access, endpoint",42549096
28,28,1,0.9419,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",42885957
29,29,3,0.5229,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",42920644
30,30,3,0.594,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",42936147
31,31,3,0.4504,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",43123969
32,32,2,0.6228,"cor, port, function, express, header, fetch, host, name, access, endpoint",43572904
33,33,2,0.8144,"cor, port, function, express, header, fetch, host, name, access, endpoint",43865453
34,34,2,0.8821,"cor, port, function, express, header, fetch, host, name, access, endpoint",43958311
35,35,3,0.9671,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",44071900
36,36,2,0.7475,"cor, port, function, express, header, fetch, host, name, access, endpoint",44125034
37,37,2,0.6234,"cor, port, function, express, header, fetch, host, name, access, endpoint",44185188
38,38,4,0.481,"id, string, type, await, name, test, model, field, function, db",44697946
39,39,1,0.6321,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",44903537
40,40,4,0.9591,"id, string, type, await, name, test, model, field, function, db",45172215
41,41,2,0.7984,"cor, port, function, express, header, fetch, host, name, access, endpoint",45289027
42,42,4,0.6468,"id, string, type, await, name, test, model, field, function, db",45416176
43,43,2,0.9486,"cor, port, function, express, header, fetch, host, name, access, endpoint",45500157
44,44,1,0.7393,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",45582657
45,45,3,0.9685,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",45694291
46,46,3,0.5097,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",45756493
47,47,0,0.4172,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",45844824
48,48,2,0.8114,"cor, port, function, express, header, fetch, host, name, access, endpoint",45904060
49,49,2,0.6437,"cor, port, function, express, header, fetch, host, name, access, endpoint",46060752
50,50,4,0.9789,"id, string, type, await, name, test, model, field, function, db",46283880
51,51,4,0.673,"id, string, type, await, name, test, model, field, function, db",46452868
52,52,4,0.9785,"id, string, type, await, name, test, model, field, function, db",46517852
53,53,1,0.9792,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",46719337
54,54,2,0.6987,"cor, port, function, express, header, fetch, host, name, access, endpoint",46721015
55,55,0,0.6373,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",46981941
56,56,0,0.9522,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",47088722
57,57,2,0.9259,"cor, port, function, express, header, fetch, host, name, access, endpoint",47307608
58,58,0,0.708,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",47380173
59,59,4,0.5166,"id, string, type, await, name, test, model, field, function, db",47403264
60,60,2,0.9384,"cor, port, function, express, header, fetch, host, name, access, endpoint",47593315
61,61,0,0.6864,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",47770895
62,62,0,0.8625,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",47811248
63,63,0,0.4919,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",47982739
64,64,2,0.6122,"cor, port, function, express, header, fetch, host, name, access, endpoint",48069993
65,65,0,0.7971,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",48092360
66,66,2,0.6122,"cor, port, function, express, header, fetch, host, name, access, endpoint",48154509
67,67,3,0.585,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",48160113
68,68,2,0.6472,"cor, port, function, express, header, fetch, host, name, access, endpoint",48165507
69,69,2,0.5429,"cor, port, function, express, header, fetch, host, name, access, endpoint",48207402
70,70,4,0.9657,"id, string, type, await, name, test, model, field, function, db",48276520
71,71,4,0.9189,"id, string, type, await, name, test, model, field, function, db",48303193
72,72,2,0.5932,"cor, port, function, express, header, fetch, host, name, access, endpoint",48442974
73,73,0,0.7632,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",48463807
74,74,2,0.9177,"cor, port, function, express, header, fetch, host, name, access, endpoint",48493378
75,75,3,0.7773,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",48508443
76,76,1,0.9758,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",48676834
77,77,2,0.6766,"cor, port, function, express, header, fetch, host, name, access, endpoint",48697389
78,78,1,0.8809,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",48751074
79,79,0,0.7222,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",48752277
80,80,2,0.9739,"cor, port, function, express, header, fetch, host, name, access, endpoint",48818582
81,81,2,0.588,"cor, port, function, express, header, fetch, host, name, access, endpoint",48938767
82,82,1,0.8158,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",48951549
83,83,0,0.9589,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",48975861
84,84,2,0.9321,"cor, port, function, express, header, fetch, host, name, access, endpoint",49187470
85,85,3,0.6113,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",49395059
86,86,0,0.7986,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",49507618
87,87,0,0.9751,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",49507622
88,88,3,0.3831,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",49531222
89,89,4,0.3474,"id, string, type, await, name, test, model, field, function, db",49618377
90,90,1,0.7922,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",49672557
91,91,1,0.5193,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",49705343
92,92,0,0.5414,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",49737951
93,93,2,0.5658,"cor, port, function, express, header, fetch, host, name, access, endpoint",49739575
94,94,4,0.6911,"id, string, type, await, name, test, model, field, function, db",49913447
95,95,0,0.778,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",50060910
96,96,2,0.9865,"cor, port, function, express, header, fetch, host, name, access, endpoint",50116611
97,97,2,0.4795,"cor, port, function, express, header, fetch, host, name, access, endpoint",50118567
98,98,2,0.9861,"cor, port, function, express, header, fetch, host, name, access, endpoint",50120328
99,99,3,0.8834,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",50128413
100,100,1,0.3688,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",50141915
101,101,1,0.7674,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",50164465
102,102,3,0.4955,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",50170530
103,103,1,0.9672,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",50240968
104,104,2,0.8556,"cor, port, function, express, header, fetch, host, name, access, endpoint",50253684
105,105,2,0.7487,"cor, port, function, express, header, fetch, host, name, access, endpoint",50318913
106,106,1,0.9851,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",50322773
107,107,2,0.583,"cor, port, function, express, header, fetch, host, name, access, endpoint",50377318
108,108,1,0.9608,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",50456780
109,109,4,0.7605,"id, string, type, await, name, test, model, field, function, db",50497417
110,110,2,0.7617,"cor, port, function, express, header, fetch, host, name, access, endpoint",50565114
111,111,4,0.9839,"id, string, type, await, name, test, model, field, function, db",50589005
112,112,4,0.6798,"id, string, type, await, name, test, model, field, function, db",50591209
113,113,3,0.926,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",50733141
114,114,2,0.809,"cor, port, function, express, header, fetch, host, name, access, endpoint",50738296
115,115,0,0.573,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",50748288
116,116,2,0.4627,"cor, port, function, express, header, fetch, host, name, access, endpoint",50825793
117,117,1,0.9821,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",50899426
118,118,3,0.6732,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",50938322
119,119,2,0.9899,"cor, port, function, express, header, fetch, host, name, access, endpoint",50956244
120,120,4,0.8817,"id, string, type, await, name, test, model, field, function, db",51010009
121,121,3,0.9519,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",51187541
122,122,1,0.9811,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",51216944
123,123,2,0.4577,"cor, port, function, express, header, fetch, host, name, access, endpoint",51220312
124,124,4,0.6652,"id, string, type, await, name, test, model, field, function, db",51227623
125,125,2,0.4356,"cor, port, function, express, header, fetch, host, name, access, endpoint",51248080
126,126,3,0.7824,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",51332043
127,127,1,0.7315,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",51334366
128,128,1,0.9778,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",51334907
129,129,0,0.7558,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",51359717
130,130,1,0.963,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",51421666
131,131,4,0.9926,"id, string, type, await, name, test, model, field, function, db",51529533
132,132,3,0.5421,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",51586801
133,133,2,0.9709,"cor, port, function, express, header, fetch, host, name, access, endpoint",51605871
134,134,0,0.5798,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",51621682
135,135,4,0.6479,"id, string, type, await, name, test, model, field, function, db",51623838
136,136,3,0.6579,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",51670799
137,137,1,0.835,"port, postgr, environ, docker, imag, build, volum, deploy, start, command",51693402
138,138,3,0.9454,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",51737298
139,139,2,0.7972,"cor, port, function, express, header, fetch, host, name, access, endpoint",51780362
140,140,2,0.9186,"cor, port, function, express, header, fetch, host, name, access, endpoint",51802441
141,141,4,0.9897,"id, string, type, await, name, test, model, field, function, db",51828107
142,142,0,0.8831,"hasura, name, info, type, schema, servic, appli, metadata, tabl, debug",51838831
143,143,3,0.5236,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",52000929
144,144,3,0.6793,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",52015399
145,145,3,0.62,"generat, migrat, schema, db, npx_prisma, command, product, function, local, deploy",52061453
