,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,2,0.8892,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",32059940
1,1,2,0.5828,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",36230381
2,2,1,0.5661,"categori, order, count, select, new, await, limit, imag, amount, cart",36902814
3,3,3,0.5999,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",37337088
4,4,2,0.9515,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",37995394
5,5,2,0.5927,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",38094047
6,6,2,0.9882,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",38327428
7,7,2,0.5452,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",38339060
8,8,1,0.9791,"categori, order, count, select, new, await, limit, imag, amount, cart",38683594
9,9,2,0.9313,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",39064631
10,10,1,0.9536,"categori, order, count, select, new, await, limit, imag, amount, cart",39679727
11,11,1,0.5744,"categori, order, count, select, new, await, limit, imag, amount, cart",40032213
12,12,2,0.6105,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",40045975
13,13,1,0.5941,"categori, order, count, select, new, await, limit, imag, amount, cart",40240588
14,14,0,0.5712,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",40427609
15,15,1,0.6743,"categori, order, count, select, new, await, limit, imag, amount, cart",40615944
16,16,1,0.9386,"categori, order, count, select, new, await, limit, imag, amount, cart",40898691
17,17,3,0.6225,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",41515226
18,18,0,0.5866,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",41632152
19,19,2,0.9538,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",41639374
20,20,0,0.3893,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",41670371
21,21,2,0.9669,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",41712608
22,22,3,0.7448,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",41862789
23,23,0,0.7824,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",41993034
24,24,2,0.5173,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",42056740
25,25,0,0.9129,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",42239473
26,26,1,0.981,"categori, order, count, select, new, await, limit, imag, amount, cart",42406936
27,27,3,0.4947,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",42495598
28,28,2,0.3928,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",43087914
29,29,2,0.4808,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",43192304
30,30,0,0.6318,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",43986263
31,31,2,0.5022,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",44015309
32,32,2,0.94,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",44075567
33,33,3,0.963,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",44079618
34,34,2,0.7614,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",44159753
35,35,2,0.5406,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",44377518
36,36,2,0.9328,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",44435510
37,37,0,0.6358,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",44642934
38,38,3,0.9661,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",44723678
39,39,3,0.9408,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",44919773
40,40,2,0.6987,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",44969490
41,41,2,0.465,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",44984800
42,42,0,0.7485,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",45100167
43,43,0,0.8593,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",45133341
44,44,3,0.9812,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",45397333
45,45,0,0.6693,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",45518465
46,46,2,0.9756,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",45700550
47,47,2,0.9396,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",45735377
48,48,0,0.966,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",45852831
49,49,1,0.513,"categori, order, count, select, new, await, limit, imag, amount, cart",45910230
50,50,2,0.656,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",46132743
51,51,2,0.9583,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",46205173
52,52,3,0.8164,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",46227669
53,53,2,0.7511,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",46486265
54,54,0,0.694,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",46488163
55,55,2,0.9764,"test, key, compon, expect, mock, pass, undefin, new, await, resolv",46538615
56,56,1,0.4376,"categori, order, count, select, new, await, limit, imag, amount, cart",46582257
57,57,0,0.9579,"slug, await, index, fetch, pass, compon, categori, prop, param, edg",46657854
58,58,1,0.7228,"categori, order, count, select, new, await, limit, imag, amount, cart",46764922
59,59,3,0.7007,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",46809122
60,60,1,0.5888,"categori, order, count, select, new, await, limit, imag, amount, cart",46872331
61,61,3,0.5197,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",46909235
62,62,3,0.9685,"filter, sort, key, edg, state, resolv, commit, tabl, limit, order",47028381
63,63,1,0.6441,"categori, order, count, select, new, await, limit, imag, amount, cart",47064987
