,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,0,0.8614,"test, index, expect, compon, pass, mock, state, await, new, resolv",32059940
1,1,1,0.7491,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",36230381
2,2,1,0.5964,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",36902814
3,3,0,0.5644,"test, index, expect, compon, pass, mock, state, await, new, resolv",37337088
4,4,2,0.9551,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",37995394
5,5,0,0.4843,"test, index, expect, compon, pass, mock, state, await, new, resolv",38094047
6,6,0,0.9888,"test, index, expect, compon, pass, mock, state, await, new, resolv",38327428
7,7,2,0.5479,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",38339060
8,8,2,0.979,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",38683594
9,9,0,0.9381,"test, index, expect, compon, pass, mock, state, await, new, resolv",39064631
10,10,2,0.8277,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",39679727
11,11,0,0.5444,"test, index, expect, compon, pass, mock, state, await, new, resolv",40032213
12,12,0,0.9537,"test, index, expect, compon, pass, mock, state, await, new, resolv",40045975
13,13,0,0.5334,"test, index, expect, compon, pass, mock, state, await, new, resolv",40240588
14,14,1,0.5388,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",40427609
15,15,2,0.7474,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",40615944
16,16,0,0.9392,"test, index, expect, compon, pass, mock, state, await, new, resolv",40898691
17,17,1,0.5513,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",41515226
18,18,1,0.6931,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",41632152
19,19,0,0.8615,"test, index, expect, compon, pass, mock, state, await, new, resolv",41639374
20,20,1,0.5175,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",41670371
21,21,0,0.9671,"test, index, expect, compon, pass, mock, state, await, new, resolv",41712608
22,22,2,0.6193,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",41862789
23,23,0,0.6277,"test, index, expect, compon, pass, mock, state, await, new, resolv",41993034
24,24,1,0.5566,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",42056740
25,25,1,0.9074,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",42239473
26,26,2,0.9814,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",42406936
27,27,0,0.9841,"test, index, expect, compon, pass, mock, state, await, new, resolv",42495598
28,28,1,0.6221,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",43087914
29,29,0,0.721,"test, index, expect, compon, pass, mock, state, await, new, resolv",43192304
30,30,2,0.9663,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",43986263
31,31,0,0.8753,"test, index, expect, compon, pass, mock, state, await, new, resolv",44015309
32,32,0,0.6855,"test, index, expect, compon, pass, mock, state, await, new, resolv",44075567
33,33,1,0.9643,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",44079618
34,34,0,0.6223,"test, index, expect, compon, pass, mock, state, await, new, resolv",44159753
35,35,0,0.5577,"test, index, expect, compon, pass, mock, state, await, new, resolv",44377518
36,36,1,0.9295,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",44435510
37,37,1,0.759,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",44642934
38,38,0,0.9654,"test, index, expect, compon, pass, mock, state, await, new, resolv",44723678
39,39,0,0.732,"test, index, expect, compon, pass, mock, state, await, new, resolv",44919773
40,40,0,0.9474,"test, index, expect, compon, pass, mock, state, await, new, resolv",44969490
41,41,2,0.7018,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",44984800
42,42,1,0.8243,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",45100167
43,43,1,0.7827,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",45133341
44,44,0,0.9816,"test, index, expect, compon, pass, mock, state, await, new, resolv",45397333
45,45,0,0.9928,"test, index, expect, compon, pass, mock, state, await, new, resolv",45518465
46,46,0,0.977,"test, index, expect, compon, pass, mock, state, await, new, resolv",45700550
47,47,0,0.945,"test, index, expect, compon, pass, mock, state, await, new, resolv",45735377
48,48,1,0.9621,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",45852831
49,49,2,0.9443,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",45910230
50,50,0,0.9107,"test, index, expect, compon, pass, mock, state, await, new, resolv",46132743
51,51,0,0.9926,"test, index, expect, compon, pass, mock, state, await, new, resolv",46205173
52,52,0,0.9541,"test, index, expect, compon, pass, mock, state, await, new, resolv",46227669
53,53,2,0.7613,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",46486265
54,54,1,0.5922,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",46488163
55,55,0,0.9773,"test, index, expect, compon, pass, mock, state, await, new, resolv",46538615
56,56,1,0.773,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",46582257
57,57,1,0.6694,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",46657854
58,58,2,0.7586,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",46764922
59,59,2,0.6574,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",46809122
60,60,1,0.5818,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",46872331
61,61,2,0.9744,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",46909235
62,62,1,0.849,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",47028381
63,63,2,0.6459,"order, categori, key, sort, resolv, new, productid, select, updat, tabl",47064987
64,64,0,0.4856,"test, index, expect, compon, pass, mock, state, await, new, resolv",47129458
65,65,1,0.6148,"slug, filter, categori, await, fetch, pass, edg, compon, limit, link",47176219
