,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,0,0.9814,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",32686133
1,1,2,0.9394,"build, link, style, load, react, project, plugin, render, css, folder",35419322
2,2,0,0.524,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",36451910
3,3,1,0.6059,"tag, id, blog, label, script, function, slug, html, date, resolv",36590682
4,4,2,0.8325,"build, link, style, load, react, project, plugin, render, css, folder",36804211
5,5,2,0.9605,"build, link, style, load, react, project, plugin, render, css, folder",37816952
6,6,3,0.7972,"link, id, type, img, string, prop, layout, children, react, display",37933260
7,7,1,0.8621,"tag, id, blog, label, script, function, slug, html, date, resolv",38652908
8,8,3,0.7179,"link, id, type, img, string, prop, layout, children, react, display",38794428
9,9,2,0.6392,"build, link, style, load, react, project, plugin, render, css, folder",38886982
10,10,0,0.8175,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",39216496
11,11,2,0.9478,"build, link, style, load, react, project, plugin, render, css, folder",39936503
12,12,3,0.8999,"link, id, type, img, string, prop, layout, children, react, display",40011181
13,13,1,0.7749,"tag, id, blog, label, script, function, slug, html, date, resolv",40109828
14,14,0,0.6684,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",40326065
15,15,3,0.7544,"link, id, type, img, string, prop, layout, children, react, display",40596725
16,16,2,0.5498,"build, link, style, load, react, project, plugin, render, css, folder",40995948
17,17,2,0.8799,"build, link, style, load, react, project, plugin, render, css, folder",41081146
18,18,0,0.5262,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",41154541
19,19,0,0.5365,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",41354036
20,20,0,0.9205,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",41398613
21,21,2,0.989,"build, link, style, load, react, project, plugin, render, css, folder",41798653
22,22,1,0.9812,"tag, id, blog, label, script, function, slug, html, date, resolv",41807848
23,23,1,0.9008,"tag, id, blog, label, script, function, slug, html, date, resolv",42058634
24,24,3,0.8152,"link, id, type, img, string, prop, layout, children, react, display",42134041
25,25,3,0.623,"link, id, type, img, string, prop, layout, children, react, display",42423662
26,26,2,0.9865,"build, link, style, load, react, project, plugin, render, css, folder",42569360
27,27,0,0.5488,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",42610533
28,28,2,0.5212,"build, link, style, load, react, project, plugin, render, css, folder",42710378
29,29,1,0.6039,"tag, id, blog, label, script, function, slug, html, date, resolv",43263013
30,30,0,0.4953,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",43416132
31,31,2,0.7134,"build, link, style, load, react, project, plugin, render, css, folder",43995644
32,32,0,0.8688,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",45133643
33,33,0,0.7928,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",45176486
34,34,0,0.7476,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",45178205
35,35,1,0.5669,"tag, id, blog, label, script, function, slug, html, date, resolv",45218281
36,36,2,0.6063,"build, link, style, load, react, project, plugin, render, css, folder",45233635
37,37,0,0.5156,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",45253671
38,38,2,0.9518,"build, link, style, load, react, project, plugin, render, css, folder",45360130
39,39,2,0.969,"build, link, style, load, react, project, plugin, render, css, folder",45451682
40,40,2,0.9103,"build, link, style, load, react, project, plugin, render, css, folder",45489980
41,41,2,0.9659,"build, link, style, load, react, project, plugin, render, css, folder",45552697
42,42,3,0.9808,"link, id, type, img, string, prop, layout, children, react, display",45788157
43,43,2,0.9214,"build, link, style, load, react, project, plugin, render, css, folder",45822463
44,44,0,0.9842,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",45823527
45,45,0,0.5448,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",45823829
46,46,0,0.7957,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",45895597
47,47,3,0.9463,"link, id, type, img, string, prop, layout, children, react, display",45964711
48,48,0,0.8381,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",46059325
49,49,0,0.9514,"slug, field, type, id, string, frontmatt, edg, templat, createpag, filter",46193932
50,50,1,0.9657,"tag, id, blog, label, script, function, slug, html, date, resolv",46195671
51,51,1,0.6786,"tag, id, blog, label, script, function, slug, html, date, resolv",46297286
52,52,2,0.6342,"build, link, style, load, react, project, plugin, render, css, folder",46365205
