,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,3,0.4999,"root, graphiql, port, buildschema, messag, connect, hello, test, start, els",32160825
1,1,0,0.8553,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, graphqllist, rootqueri, email",32166851
2,2,1,0.7679,"_id, model, userid, mongoos, date, db, objectid, email, comment, categori",32226857
3,3,1,0.5237,"_id, model, userid, mongoos, date, db, objectid, email, comment, categori",32304486
4,4,3,0.8888,"root, graphiql, port, buildschema, messag, connect, hello, test, start, els",32337701
5,5,1,0.7507,"_id, model, userid, mongoos, date, db, objectid, email, comment, categori",32346531
6,6,1,0.3868,"_id, model, userid, mongoos, date, db, objectid, email, comment, categori",32480102
7,7,3,0.5989,"root, graphiql, port, buildschema, messag, connect, hello, test, start, els",32551022
8,8,1,0.9191,"_id, model, userid, mongoos, date, db, objectid, email, comment, categori",32737392
9,9,1,0.7101,"_id, model, userid, mongoos, date, db, objectid, email, comment, categori",32777796
10,10,3,0.9168,"root, graphiql, port, buildschema, messag, connect, hello, test, start, els",33210406
11,11,3,0.8918,"root, graphiql, port, buildschema, messag, connect, hello, test, start, els",33399901
12,12,3,0.822,"root, graphiql, port, buildschema, messag, connect, hello, test, start, els",33460053
13,13,0,0.4323,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, graphqllist, rootqueri, email",33479830
14,14,1,0.443,"_id, model, userid, mongoos, date, db, objectid, email, comment, categori",33831911
15,15,3,0.6704,"root, graphiql, port, buildschema, messag, connect, hello, test, start, els",33994007
16,16,0,0.9418,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, graphqllist, rootqueri, email",34005370
17,17,0,0.8517,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, graphqllist, rootqueri, email",34075018
