,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,1,0.8774,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",32160825
1,1,1,0.8672,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",32166851
2,2,0,0.9366,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",32226857
3,3,0,0.6843,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",32304486
4,4,0,0.9082,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",32337701
5,5,0,0.8595,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",32346531
6,6,0,0.592,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",32480102
7,7,1,0.873,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",32551022
8,8,0,0.9346,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",32737392
9,9,1,0.5999,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",32777796
10,10,0,0.5654,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",33210406
11,11,0,0.8017,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",33399901
12,12,1,0.7227,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",33460053
13,13,1,0.5129,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",33479830
14,14,0,0.5669,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",33831911
15,15,1,0.5262,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",33994007
16,16,1,0.9546,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",34005370
17,17,1,0.8972,"graphqlint, graphqlid, new_graphqlnonnul, usertyp, new_graphqllist, resolv_parent, graphqlobjecttyp, email, graphqllist, root",34075018
18,18,0,0.7342,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",34155439
19,19,0,0.5954,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",34192065
20,20,0,0.6043,"_id, modul, mongoos, event, class, typedef, date, messag, connect, buildschema",35070523
