,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,1,0.8315,"date, const, function, defin, scalar, filter, column, argument, arg, properti",32734901
1,1,0,0.9437,"privat, servic, method, project, entiti, map, test, final, configur, java",34474791
2,2,1,0.949,"date, const, function, defin, scalar, filter, column, argument, arg, properti",35276234
3,3,1,0.7647,"date, const, function, defin, scalar, filter, column, argument, arg, properti",35565985
4,4,1,0.9692,"date, const, function, defin, scalar, filter, column, argument, arg, properti",36302536
5,5,1,0.7415,"date, const, function, defin, scalar, filter, column, argument, arg, properti",36583360
6,6,0,0.987,"privat, servic, method, project, entiti, map, test, final, configur, java",36603559
7,7,1,0.7053,"date, const, function, defin, scalar, filter, column, argument, arg, properti",36666622
8,8,0,0.9787,"privat, servic, method, project, entiti, map, test, final, configur, java",36759503
9,9,0,0.5853,"privat, servic, method, project, entiti, map, test, final, configur, java",36914918
10,10,0,0.9638,"privat, servic, method, project, entiti, map, test, final, configur, java",37759699
11,11,0,0.9242,"privat, servic, method, project, entiti, map, test, final, configur, java",37892045
12,12,1,0.8618,"date, const, function, defin, scalar, filter, column, argument, arg, properti",37981269
13,13,0,0.9576,"privat, servic, method, project, entiti, map, test, final, configur, java",38121215
14,14,0,0.9444,"privat, servic, method, project, entiti, map, test, final, configur, java",38240599
15,15,1,0.9446,"date, const, function, defin, scalar, filter, column, argument, arg, properti",39078141
16,16,1,0.7803,"date, const, function, defin, scalar, filter, column, argument, arg, properti",39310955
17,17,1,0.9692,"date, const, function, defin, scalar, filter, column, argument, arg, properti",39471075
18,18,0,0.9314,"privat, servic, method, project, entiti, map, test, final, configur, java",39729708
19,19,0,0.9384,"privat, servic, method, project, entiti, map, test, final, configur, java",40128251
20,20,0,0.6156,"privat, servic, method, project, entiti, map, test, final, configur, java",40173841
21,21,1,0.9536,"date, const, function, defin, scalar, filter, column, argument, arg, properti",40184367
22,22,0,0.6541,"privat, servic, method, project, entiti, map, test, final, configur, java",40222012
23,23,1,0.9558,"date, const, function, defin, scalar, filter, column, argument, arg, properti",40238482
24,24,0,0.715,"privat, servic, method, project, entiti, map, test, final, configur, java",40256331
25,25,1,0.9752,"date, const, function, defin, scalar, filter, column, argument, arg, properti",40360936
26,26,1,0.9202,"date, const, function, defin, scalar, filter, column, argument, arg, properti",40509075
27,27,1,0.5538,"date, const, function, defin, scalar, filter, column, argument, arg, properti",40541391
28,28,0,0.66,"privat, servic, method, project, entiti, map, test, final, configur, java",40783129
29,29,1,0.8604,"date, const, function, defin, scalar, filter, column, argument, arg, properti",40808347
30,30,0,0.8902,"privat, servic, method, project, entiti, map, test, final, configur, java",41051523
31,31,1,0.9586,"date, const, function, defin, scalar, filter, column, argument, arg, properti",41090200
32,32,1,0.7951,"date, const, function, defin, scalar, filter, column, argument, arg, properti",41266472
33,33,0,0.987,"privat, servic, method, project, entiti, map, test, final, configur, java",41407620
34,34,0,0.9832,"privat, servic, method, project, entiti, map, test, final, configur, java",41440026
35,35,0,0.8775,"privat, servic, method, project, entiti, map, test, final, configur, java",41480833
36,36,0,0.6314,"privat, servic, method, project, entiti, map, test, final, configur, java",41486401
37,37,1,0.9787,"date, const, function, defin, scalar, filter, column, argument, arg, properti",41510880
38,38,0,0.9962,"privat, servic, method, project, entiti, map, test, final, configur, java",41589542
39,39,1,0.9561,"date, const, function, defin, scalar, filter, column, argument, arg, properti",41668456
40,40,0,0.6594,"privat, servic, method, project, entiti, map, test, final, configur, java",41677871
41,41,0,0.6397,"privat, servic, method, project, entiti, map, test, final, configur, java",41708231
42,42,0,0.9209,"privat, servic, method, project, entiti, map, test, final, configur, java",41851366
43,43,1,0.7058,"date, const, function, defin, scalar, filter, column, argument, arg, properti",41907998
44,44,0,0.957,"privat, servic, method, project, entiti, map, test, final, configur, java",42041371
45,45,1,0.5362,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42080536
46,46,1,0.9502,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42168530
47,47,1,0.6309,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42174205
48,48,1,0.7075,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42180567
49,49,1,0.9739,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42353161
50,50,0,0.5232,"privat, servic, method, project, entiti, map, test, final, configur, java",42400721
51,51,1,0.8018,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42652622
52,52,1,0.9854,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42748681
53,53,1,0.8803,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42829819
54,54,1,0.9821,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42854797
55,55,1,0.9447,"date, const, function, defin, scalar, filter, column, argument, arg, properti",42904307
56,56,0,0.9397,"privat, servic, method, project, entiti, map, test, final, configur, java",43042866
57,57,1,0.9105,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43087126
58,58,1,0.9255,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43123293
59,59,1,0.5346,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43124540
60,60,1,0.9864,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43189071
61,61,0,0.826,"privat, servic, method, project, entiti, map, test, final, configur, java",43358171
62,62,0,0.5452,"privat, servic, method, project, entiti, map, test, final, configur, java",43364931
63,63,1,0.962,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43373333
64,64,1,0.9649,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43417363
65,65,1,0.905,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43449564
66,66,1,0.8577,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43469685
67,67,0,0.8013,"privat, servic, method, project, entiti, map, test, final, configur, java",43567006
68,68,1,0.9897,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43665937
69,69,1,0.7293,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43740231
70,70,1,0.8695,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43749009
71,71,1,0.9501,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43804288
72,72,1,0.9349,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43838106
73,73,1,0.984,"date, const, function, defin, scalar, filter, column, argument, arg, properti",43846889
74,74,0,0.9847,"privat, servic, method, project, entiti, map, test, final, configur, java",43998487
75,75,0,0.9925,"privat, servic, method, project, entiti, map, test, final, configur, java",44069982
76,76,1,0.9497,"date, const, function, defin, scalar, filter, column, argument, arg, properti",44075735
77,77,0,0.9523,"privat, servic, method, project, entiti, map, test, final, configur, java",44141835
78,78,1,0.6573,"date, const, function, defin, scalar, filter, column, argument, arg, properti",44170603
79,79,0,0.6874,"privat, servic, method, project, entiti, map, test, final, configur, java",44237758
80,80,0,0.9639,"privat, servic, method, project, entiti, map, test, final, configur, java",44524594
81,81,0,0.9942,"privat, servic, method, project, entiti, map, test, final, configur, java",44624069
82,82,1,0.7967,"date, const, function, defin, scalar, filter, column, argument, arg, properti",44710386
83,83,0,0.9929,"privat, servic, method, project, entiti, map, test, final, configur, java",44970133
84,84,0,0.9466,"privat, servic, method, project, entiti, map, test, final, configur, java",44981794
85,85,1,0.729,"date, const, function, defin, scalar, filter, column, argument, arg, properti",45009127
86,86,0,0.9829,"privat, servic, method, project, entiti, map, test, final, configur, java",45154661
87,87,1,0.7347,"date, const, function, defin, scalar, filter, column, argument, arg, properti",45229258
88,88,0,0.9724,"privat, servic, method, project, entiti, map, test, final, configur, java",45253821
89,89,0,0.9931,"privat, servic, method, project, entiti, map, test, final, configur, java",45312904
90,90,1,0.8765,"date, const, function, defin, scalar, filter, column, argument, arg, properti",45375139
91,91,1,0.9725,"date, const, function, defin, scalar, filter, column, argument, arg, properti",45404808
92,92,0,0.6089,"privat, servic, method, project, entiti, map, test, final, configur, java",45468354
93,93,1,0.7996,"date, const, function, defin, scalar, filter, column, argument, arg, properti",45474635
94,94,1,0.9657,"date, const, function, defin, scalar, filter, column, argument, arg, properti",45494390
95,95,0,0.9884,"privat, servic, method, project, entiti, map, test, final, configur, java",45522750
96,96,1,0.7352,"date, const, function, defin, scalar, filter, column, argument, arg, properti",45535641
97,97,1,0.9535,"date, const, function, defin, scalar, filter, column, argument, arg, properti",45577500
98,98,0,0.9565,"privat, servic, method, project, entiti, map, test, final, configur, java",45852050
99,99,0,0.6264,"privat, servic, method, project, entiti, map, test, final, configur, java",45885614
100,100,0,0.964,"privat, servic, method, project, entiti, map, test, final, configur, java",45939512
101,101,0,0.9905,"privat, servic, method, project, entiti, map, test, final, configur, java",45959234
102,102,0,0.8153,"privat, servic, method, project, entiti, map, test, final, configur, java",45974869
103,103,1,0.8551,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46043035
104,104,1,0.9665,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46133654
105,105,1,0.976,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46160002
106,106,0,0.9203,"privat, servic, method, project, entiti, map, test, final, configur, java",46389576
107,107,0,0.6697,"privat, servic, method, project, entiti, map, test, final, configur, java",46415685
108,108,1,0.6863,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46469715
109,109,1,0.8109,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46550376
110,110,1,0.9474,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46562561
111,111,0,0.975,"privat, servic, method, project, entiti, map, test, final, configur, java",46604074
112,112,1,0.9797,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46610412
113,113,1,0.9824,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46632392
114,114,1,0.9047,"date, const, function, defin, scalar, filter, column, argument, arg, properti",46633006
115,115,0,0.6074,"privat, servic, method, project, entiti, map, test, final, configur, java",46661236
