iteration_count, topic_count, cv_score, stability, topics
1000,2,0.39747700037408606_0.9191281370847934_[(0, '0.018*"privat" + 0.014*"servic" + 0.012*"method" + 0.010*"project" + 0.009*"entiti" + 0.008*"map" + 0.007*"test" + 0.007*"final" + 0.007*"configur" + 0.007*"java"'), (1, '0.022*"date" + 0.020*"const" + 0.015*"function" + 0.013*"defin" + 0.012*"scalar" + 0.010*"filter" + 0.010*"column" + 0.010*"argument" + 0.010*"arg" + 0.009*"properti"')]
1000,3,0.3967548050154659_0.8750952095238056_[(0, '0.026*"date" + 0.022*"const" + 0.016*"scalar" + 0.014*"function" + 0.013*"argument" + 0.010*"filter" + 0.010*"defin" + 0.010*"servic" + 0.009*"interfac" + 0.009*"method"'), (1, '0.019*"privat" + 0.012*"method" + 0.011*"map" + 0.010*"json" + 0.010*"final" + 0.009*"java" + 0.008*"project" + 0.008*"version" + 0.008*"depend_groupid" + 0.008*"test"'), (2, '0.031*"entiti" + 0.031*"column" + 0.022*"nullabl" + 0.013*"defin" + 0.013*"objecttyp" + 0.012*"tabl" + 0.010*"arg" + 0.010*"select" + 0.009*"properti" + 0.009*"email"')]
1000,4,0.41133565242846987_0.8836919377981362_[(0, '0.043*"date" + 0.024*"scalar" + 0.021*"const" + 0.019*"filter" + 0.016*"json" + 0.013*"datetim" + 0.009*"method" + 0.009*"defin" + 0.009*"argument" + 0.009*"serial"'), (1, '0.024*"privat" + 0.015*"task" + 0.014*"except" + 0.013*"servic" + 0.011*"java" + 0.011*"depend_groupid" + 0.011*"method" + 0.010*"defin" + 0.010*"version" + 0.009*"configur"'), (2, '0.024*"function" + 0.021*"arg" + 0.019*"const" + 0.018*"interfac" + 0.016*"array" + 0.015*"extend" + 0.015*"properti" + 0.011*"generat" + 0.010*"defin" + 0.010*"argument"'), (3, '0.031*"entiti" + 0.029*"column" + 0.017*"nullabl" + 0.012*"servic" + 0.012*"project" + 0.012*"await" + 0.009*"tabl" + 0.008*"nil" + 0.008*"model" + 0.008*"email"')]
1000,5,0.3960947743641892_0.8943555784887053_[(0, '0.021*"entiti" + 0.018*"arg" + 0.018*"column" + 0.018*"nullabl" + 0.018*"const" + 0.017*"function" + 0.016*"interfac" + 0.015*"properti" + 0.013*"array" + 0.012*"extend"'), (1, '0.059*"date" + 0.028*"scalar" + 0.022*"const" + 0.014*"datetim" + 0.013*"task" + 0.011*"email" + 0.009*"timestamp" + 0.009*"usernam" + 0.009*"function" + 0.008*"json"'), (2, '0.039*"privat" + 0.016*"except" + 0.016*"defin" + 0.014*"column" + 0.013*"const" + 0.013*"na_na" + 0.011*"error_bean" + 0.011*"nest_except" + 0.010*"long" + 0.010*"class_resourc"'), (3, '0.030*"filter" + 0.030*"servic" + 0.015*"method" + 0.013*"task" + 0.012*"await" + 0.010*"project" + 0.009*"new_queryargu" + 0.008*"configur" + 0.008*"argument" + 0.008*"x"'), (4, '0.013*"argument" + 0.012*"java" + 0.012*"depend_groupid" + 0.012*"method" + 0.011*"map" + 0.011*"test" + 0.010*"val" + 0.010*"version" + 0.009*"project" + 0.008*"json"')]
