,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,0,0.9576,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",32734901
1,1,1,0.929,"privat, method, map, json, final, java, project, version, depend_groupid, test",34474791
2,2,0,0.9833,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",35276234
3,3,0,0.7796,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",35565985
4,4,0,0.9703,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",36302536
5,5,0,0.9311,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",36583360
6,6,1,0.9837,"privat, method, map, json, final, java, project, version, depend_groupid, test",36603559
7,7,0,0.5462,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",36666622
8,8,1,0.9747,"privat, method, map, json, final, java, project, version, depend_groupid, test",36759503
9,9,0,0.4657,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",36914918
10,10,1,0.967,"privat, method, map, json, final, java, project, version, depend_groupid, test",37759699
11,11,1,0.9589,"privat, method, map, json, final, java, project, version, depend_groupid, test",37892045
12,12,2,0.8813,"entiti, column, nullabl, defin, objecttyp, tabl, arg, select, properti, email",37981269
13,13,1,0.8263,"privat, method, map, json, final, java, project, version, depend_groupid, test",38121215
14,14,1,0.9687,"privat, method, map, json, final, java, project, version, depend_groupid, test",38240599
15,15,0,0.9395,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",39078141
16,16,0,0.8522,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",39310955
17,17,0,0.9626,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",39471075
18,18,1,0.9457,"privat, method, map, json, final, java, project, version, depend_groupid, test",39729708
19,19,1,0.6116,"privat, method, map, json, final, java, project, version, depend_groupid, test",40128251
20,20,1,0.5529,"privat, method, map, json, final, java, project, version, depend_groupid, test",40173841
21,21,0,0.9431,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",40184367
22,22,1,0.5657,"privat, method, map, json, final, java, project, version, depend_groupid, test",40222012
23,23,0,0.7854,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",40238482
24,24,0,0.5836,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",40256331
25,25,1,0.7203,"privat, method, map, json, final, java, project, version, depend_groupid, test",40360936
26,26,0,0.734,"date, const, scalar, function, argument, filter, defin, servic, interfac, method",40509075
