,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,2,0.9771,"const, react, webpack, compon, function, test, return, new, type, queri",32994451
1,1,2,0.9835,"const, react, webpack, compon, function, test, return, new, type, queri",34509248
2,2,2,0.9906,"const, react, webpack, compon, function, test, return, new, type, queri",34815578
3,3,2,0.9785,"const, react, webpack, compon, function, test, return, new, type, queri",35108839
4,4,1,0.9841,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",35529446
5,5,2,0.6202,"const, react, webpack, compon, function, test, return, new, type, queri",36403536
6,6,2,0.722,"const, react, webpack, compon, function, test, return, new, type, queri",36718311
7,7,1,0.9001,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",37094655
8,8,2,0.794,"const, react, webpack, compon, function, test, return, new, type, queri",37557111
9,9,0,0.6985,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",37818542
10,10,1,0.9433,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",38242498
11,11,2,0.5168,"const, react, webpack, compon, function, test, return, new, type, queri",38254952
12,12,2,0.9789,"const, react, webpack, compon, function, test, return, new, type, queri",38642562
13,13,1,0.9645,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",38989804
14,14,2,0.7365,"const, react, webpack, compon, function, test, return, new, type, queri",39137302
15,15,2,0.8432,"const, react, webpack, compon, function, test, return, new, type, queri",39158809
16,16,2,0.564,"const, react, webpack, compon, function, test, return, new, type, queri",39271864
17,17,0,0.9527,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",39311608
18,18,2,0.9272,"const, react, webpack, compon, function, test, return, new, type, queri",39528933
19,19,0,0.782,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",39737661
20,20,1,0.5034,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",39944935
21,21,3,0.6869,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",40032298
22,22,3,0.7137,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",40213626
23,23,2,0.7814,"const, react, webpack, compon, function, test, return, new, type, queri",40552072
24,24,2,0.9505,"const, react, webpack, compon, function, test, return, new, type, queri",41081173
25,25,1,0.4752,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",41103597
26,26,2,0.3987,"const, react, webpack, compon, function, test, return, new, type, queri",41415036
27,27,2,0.7106,"const, react, webpack, compon, function, test, return, new, type, queri",41494100
28,28,2,0.83,"const, react, webpack, compon, function, test, return, new, type, queri",41902647
29,29,2,0.7833,"const, react, webpack, compon, function, test, return, new, type, queri",41919868
30,30,2,0.5196,"const, react, webpack, compon, function, test, return, new, type, queri",41937526
31,31,1,0.8893,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",41937922
32,32,1,0.8179,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",42195866
33,33,2,0.9839,"const, react, webpack, compon, function, test, return, new, type, queri",42208820
34,34,2,0.9881,"const, react, webpack, compon, function, test, return, new, type, queri",42266679
35,35,2,0.9738,"const, react, webpack, compon, function, test, return, new, type, queri",42316959
36,36,3,0.9343,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",42545259
37,37,0,0.8191,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",42781043
38,38,1,0.647,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",43021991
39,39,2,0.492,"const, react, webpack, compon, function, test, return, new, type, queri",43096820
40,40,1,0.9788,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",43304986
41,41,1,0.5975,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",43798780
42,42,2,0.9801,"const, react, webpack, compon, function, test, return, new, type, queri",43818401
43,43,1,0.6346,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",43860781
44,44,2,0.5492,"const, react, webpack, compon, function, test, return, new, type, queri",44065748
45,45,2,0.9776,"const, react, webpack, compon, function, test, return, new, type, queri",44092376
46,46,2,0.9586,"const, react, webpack, compon, function, test, return, new, type, queri",44242515
47,47,1,0.9743,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",44424634
48,48,1,0.7221,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",44592518
49,49,3,0.3331,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",44866600
50,50,2,0.9819,"const, react, webpack, compon, function, test, return, new, type, queri",44920677
51,51,1,0.5075,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",44970484
52,52,2,0.9782,"const, react, webpack, compon, function, test, return, new, type, queri",45037877
53,53,2,0.9641,"const, react, webpack, compon, function, test, return, new, type, queri",45131695
54,54,1,0.8397,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",45247969
55,55,2,0.9773,"const, react, webpack, compon, function, test, return, new, type, queri",45247986
56,56,1,0.9291,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",45273443
57,57,2,0.6891,"const, react, webpack, compon, function, test, return, new, type, queri",45319138
58,58,1,0.9393,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",45375830
59,59,2,0.9887,"const, react, webpack, compon, function, test, return, new, type, queri",45390584
60,60,2,0.5198,"const, react, webpack, compon, function, test, return, new, type, queri",45464361
61,61,2,0.9848,"const, react, webpack, compon, function, test, return, new, type, queri",45517425
62,62,1,0.7064,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",45555150
63,63,1,0.9857,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",45573477
64,64,3,0.5242,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",45647122
65,65,2,0.9899,"const, react, webpack, compon, function, test, return, new, type, queri",45650347
66,66,1,0.9646,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",45743996
67,67,3,0.6912,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",45803117
68,68,1,0.9726,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",45810696
69,69,3,0.4068,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",45852120
70,70,2,0.6514,"const, react, webpack, compon, function, test, return, new, type, queri",46029947
71,71,2,0.6078,"const, react, webpack, compon, function, test, return, new, type, queri",46065992
72,72,1,0.57,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",46076759
73,73,3,0.8877,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",46164863
74,74,1,0.472,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",46186904
75,75,2,0.9643,"const, react, webpack, compon, function, test, return, new, type, queri",46220971
76,76,2,0.9603,"const, react, webpack, compon, function, test, return, new, type, queri",46383110
77,77,0,0.4942,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",46569869
78,78,2,0.9635,"const, react, webpack, compon, function, test, return, new, type, queri",46582319
79,79,1,0.9659,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",46647060
80,80,1,0.5629,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",46696753
81,81,3,0.9628,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",46753738
82,82,0,0.7596,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",46796782
83,83,0,0.5248,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",46836434
84,84,2,0.9804,"const, react, webpack, compon, function, test, return, new, type, queri",46854076
85,85,3,0.5556,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",46921190
86,86,0,0.7682,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",46922844
87,87,2,0.8202,"const, react, webpack, compon, function, test, return, new, type, queri",47018954
88,88,2,0.6517,"const, react, webpack, compon, function, test, return, new, type, queri",47033447
89,89,2,0.8437,"const, react, webpack, compon, function, test, return, new, type, queri",47036777
90,90,2,0.9646,"const, react, webpack, compon, function, test, return, new, type, queri",47060052
91,91,1,0.4809,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",47086881
92,92,1,0.676,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",47259861
93,93,1,0.74,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",47284490
94,94,3,0.7909,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",47300572
95,95,0,0.5857,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",47308292
96,96,1,0.9808,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",47360655
97,97,2,0.8639,"const, react, webpack, compon, function, test, return, new, type, queri",47380494
98,98,2,0.9718,"const, react, webpack, compon, function, test, return, new, type, queri",47480335
99,99,0,0.9259,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",47491517
100,100,1,0.7288,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",47495750
101,101,1,0.9598,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",47513164
102,102,2,0.9873,"const, react, webpack, compon, function, test, return, new, type, queri",47521281
103,103,2,0.9294,"const, react, webpack, compon, function, test, return, new, type, queri",47582974
104,104,1,0.963,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",47692735
105,105,2,0.563,"const, react, webpack, compon, function, test, return, new, type, queri",47743806
106,106,3,0.9437,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",47792894
107,107,0,0.5795,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",47952012
108,108,1,0.9382,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",48001666
109,109,3,0.5997,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",48064084
110,110,0,0.5997,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",48128022
111,111,2,0.9537,"const, react, webpack, compon, function, test, return, new, type, queri",48187505
112,112,2,0.4744,"const, react, webpack, compon, function, test, return, new, type, queri",48189379
113,113,0,0.7354,"deploy, netlifi, cach, site, plugin, packag, exit_code, start_save, repo, finish_save",48294700
114,114,1,0.939,"start, script, packag, name, resolv, directori, generat, yarn, test, folder",48384676
115,115,3,0.991,"warn, queri, id, name, data, load, fetch, plugin, type, resolv",48406021
116,116,2,0.9374,"const, react, webpack, compon, function, test, return, new, type, queri",48512646
117,117,2,0.9715,"const, react, webpack, compon, function, test, return, new, type, queri",48620200
