,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,0,0.9737,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",32994451
1,1,0,0.9858,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",34509248
2,2,0,0.9912,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",34815578
3,3,0,0.9834,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",35108839
4,4,1,0.9878,"start, deploy, site, packag, netlifi, cach, script, plugin, yarn, new",35529446
5,5,0,0.8842,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",36403536
6,6,0,0.9909,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",36718311
7,7,1,0.88,"start, deploy, site, packag, netlifi, cach, script, plugin, yarn, new",37094655
8,8,0,0.7798,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",37557111
9,9,1,0.844,"start, deploy, site, packag, netlifi, cach, script, plugin, yarn, new",37818542
10,10,1,0.9021,"start, deploy, site, packag, netlifi, cach, script, plugin, yarn, new",38242498
11,11,0,0.7885,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",38254952
12,12,0,0.9561,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",38642562
13,13,1,0.8755,"start, deploy, site, packag, netlifi, cach, script, plugin, yarn, new",38989804
14,14,0,0.738,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",39137302
15,15,0,0.9864,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",39158809
16,16,0,0.776,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",39271864
17,17,1,0.7536,"start, deploy, site, packag, netlifi, cach, script, plugin, yarn, new",39311608
18,18,0,0.8521,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",39528933
19,19,1,0.9875,"start, deploy, site, packag, netlifi, cach, script, plugin, yarn, new",39737661
20,20,0,0.9004,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",39944935
21,21,0,0.5774,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",40032298
22,22,0,0.7498,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",40213626
23,23,0,0.9005,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",40552072
24,24,0,0.9437,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",41081173
25,25,0,0.9936,"const, queri, react, resolv, plugin, name, type, warn, test, webpack",41103597
