,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,4,0.9767,"start, const, plugin, webpack, test, react, new, config, compil, typescript",32994451
1,1,4,0.4979,"start, const, plugin, webpack, test, react, new, config, compil, typescript",34509248
2,2,4,0.8224,"start, const, plugin, webpack, test, react, new, config, compil, typescript",34815578
3,3,4,0.8052,"start, const, plugin, webpack, test, react, new, config, compil, typescript",35108839
4,4,1,0.8294,"deploy, site, name, open, script, new, folder, local, react, serv",35529446
5,5,4,0.9808,"start, const, plugin, webpack, test, react, new, config, compil, typescript",36403536
6,6,4,0.7283,"start, const, plugin, webpack, test, react, new, config, compil, typescript",36718311
7,7,1,0.8982,"deploy, site, name, open, script, new, folder, local, react, serv",37094655
8,8,4,0.5223,"start, const, plugin, webpack, test, react, new, config, compil, typescript",37557111
9,9,1,0.9513,"deploy, site, name, open, script, new, folder, local, react, serv",37818542
10,10,2,0.5005,"warn, packag, fix, resolv, react, yarn, d, peer_depend, updat, warn_deprec",38242498
11,11,4,0.8624,"start, const, plugin, webpack, test, react, new, config, compil, typescript",38254952
12,12,4,0.7482,"start, const, plugin, webpack, test, react, new, config, compil, typescript",38642562
13,13,4,0.5403,"start, const, plugin, webpack, test, react, new, config, compil, typescript",38989804
14,14,4,0.778,"start, const, plugin, webpack, test, react, new, config, compil, typescript",39137302
15,15,4,0.9856,"start, const, plugin, webpack, test, react, new, config, compil, typescript",39158809
16,16,4,0.7536,"start, const, plugin, webpack, test, react, new, config, compil, typescript",39271864
17,17,2,0.9516,"warn, packag, fix, resolv, react, yarn, d, peer_depend, updat, warn_deprec",39311608
18,18,4,0.9258,"start, const, plugin, webpack, test, react, new, config, compil, typescript",39528933
19,19,1,0.6535,"deploy, site, name, open, script, new, folder, local, react, serv",39737661
20,20,4,0.8059,"start, const, plugin, webpack, test, react, new, config, compil, typescript",39944935
21,21,0,0.6039,"queri, type, name, id, generat, load, schema, string, plugin, const",40032298
22,22,0,0.4636,"queri, type, name, id, generat, load, schema, string, plugin, const",40213626
23,23,4,0.5685,"start, const, plugin, webpack, test, react, new, config, compil, typescript",40552072
24,24,0,0.4504,"queri, type, name, id, generat, load, schema, string, plugin, const",41081173
25,25,2,0.3783,"warn, packag, fix, resolv, react, yarn, d, peer_depend, updat, warn_deprec",41103597
26,26,0,0.5291,"queri, type, name, id, generat, load, schema, string, plugin, const",41415036
27,27,1,0.8256,"deploy, site, name, open, script, new, folder, local, react, serv",41494100
28,28,0,0.8198,"queri, type, name, id, generat, load, schema, string, plugin, const",41902647
29,29,4,0.9052,"start, const, plugin, webpack, test, react, new, config, compil, typescript",41919868
30,30,3,0.6876,"netlifi, cach, compon, plugin, site, start_save, const, finish_save, repo, function",41937526
31,31,2,0.6941,"warn, packag, fix, resolv, react, yarn, d, peer_depend, updat, warn_deprec",41937922
32,32,4,0.908,"start, const, plugin, webpack, test, react, new, config, compil, typescript",42195866
33,33,4,0.9832,"start, const, plugin, webpack, test, react, new, config, compil, typescript",42208820
34,34,4,0.9877,"start, const, plugin, webpack, test, react, new, config, compil, typescript",42266679
35,35,4,0.8587,"start, const, plugin, webpack, test, react, new, config, compil, typescript",42316959
36,36,2,0.5064,"warn, packag, fix, resolv, react, yarn, d, peer_depend, updat, warn_deprec",42545259
