,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,1,0.6931,"upload, function, json, key, enum, resolv, document, await, generat, direct",32178553
1,1,0,0.9889,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32497759
2,2,0,0.9462,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32535141
3,3,0,0.9554,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32538570
4,4,0,0.9104,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32558861
5,5,1,0.9596,"upload, function, json, key, enum, resolv, document, await, generat, direct",32572896
6,6,1,0.7665,"upload, function, json, key, enum, resolv, document, await, generat, direct",32597625
7,7,0,0.8927,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32613879
8,8,0,0.9914,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32615683
9,9,1,0.6906,"upload, function, json, key, enum, resolv, document, await, generat, direct",32618424
10,10,1,0.9482,"upload, function, json, key, enum, resolv, document, await, generat, direct",32662437
11,11,0,0.9786,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32668568
12,12,0,0.9872,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32756125
13,13,0,0.7656,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32760418
14,14,0,0.9849,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",32776189
15,15,0,0.9939,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33076457
16,16,0,0.8371,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33088119
17,17,0,0.9127,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33095479
18,18,0,0.9761,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33323894
19,19,0,0.9738,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33415517
20,20,0,0.9887,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33444870
21,21,0,0.9782,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33452090
22,22,1,0.8903,"upload, function, json, key, enum, resolv, document, await, generat, direct",33509643
23,23,1,0.5296,"upload, function, json, key, enum, resolv, document, await, generat, direct",33556240
24,24,0,0.9715,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33631322
25,25,0,0.9044,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33638409
26,26,0,0.9797,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33769922
27,27,0,0.9668,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33835763
28,28,0,0.9759,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33877207
29,29,0,0.8653,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",33959991
30,30,0,0.6375,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34140567
31,31,0,0.9648,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34162198
32,32,0,0.9682,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34192507
33,33,0,0.9821,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34255662
34,34,0,0.9652,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34321174
35,35,0,0.97,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34346098
36,36,0,0.9782,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34406667
37,37,0,0.9861,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34411292
38,38,0,0.6855,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34469725
39,39,0,0.9796,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34481732
40,40,0,0.9805,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34492614
41,41,0,0.9811,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34522077
42,42,0,0.989,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34590152
43,43,0,0.9615,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34597773
44,44,0,0.9325,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34600913
45,45,0,0.9937,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34601653
46,46,1,0.9124,"upload, function, json, key, enum, resolv, document, await, generat, direct",34640307
47,47,0,0.9776,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34644285
48,48,1,0.7056,"upload, function, json, key, enum, resolv, document, await, generat, direct",34723673
49,49,0,0.892,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34828418
50,50,1,0.919,"upload, function, json, key, enum, resolv, document, await, generat, direct",34847285
51,51,0,0.9475,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",34948216
52,52,1,0.615,"upload, function, json, key, enum, resolv, document, await, generat, direct",34972761
53,53,0,0.7931,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35028143
54,54,0,0.9096,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35043967
55,55,0,0.9827,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35067685
56,56,0,0.9844,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35129716
57,57,0,0.9903,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35165693
58,58,0,0.9904,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35197523
59,59,0,0.9907,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35278297
60,60,0,0.9825,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35459611
61,61,0,0.9733,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35475936
62,62,0,0.9766,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35534931
63,63,0,0.9858,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35669870
64,64,0,0.9763,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35698582
65,65,0,0.9838,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35713364
66,66,0,0.9921,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35766363
67,67,1,0.9532,"upload, function, json, key, enum, resolv, document, await, generat, direct",35811116
68,68,0,0.9733,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35919036
69,69,0,0.9671,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",35946313
70,70,1,0.9422,"upload, function, json, key, enum, resolv, document, await, generat, direct",36084529
71,71,1,0.8818,"upload, function, json, key, enum, resolv, document, await, generat, direct",36086608
72,72,0,0.5879,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36142100
73,73,0,0.9788,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36224649
74,74,1,0.9632,"upload, function, json, key, enum, resolv, document, await, generat, direct",36249806
75,75,0,0.9744,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36266277
76,76,0,0.9805,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36280693
77,77,0,0.9714,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36287608
78,78,0,0.8711,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36437712
79,79,0,0.594,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36494327
80,80,1,0.925,"upload, function, json, key, enum, resolv, document, await, generat, direct",36521487
81,81,0,0.9848,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36658671
82,82,0,0.9743,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36664385
83,83,1,0.7457,"upload, function, json, key, enum, resolv, document, await, generat, direct",36676092
84,84,0,0.9831,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36696441
85,85,0,0.845,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36788140
86,86,0,0.9897,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36861285
87,87,0,0.9874,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36944787
88,88,0,0.9846,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36948277
89,89,0,0.9662,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",36994711
90,90,0,0.9861,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",37012595
91,91,0,0.9893,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",37044914
92,92,0,0.9667,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",37065908
93,93,0,0.9709,"fragment, edg, relay, cursor, pagin, connect, new, viewer, compon, fetch",37147453
