,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,0,0.9853,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",32442814
1,1,1,0.5728,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",32539189
2,2,1,0.9595,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",32777416
3,3,1,0.5082,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",33678984
4,4,0,0.6444,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",33773263
5,5,0,0.6378,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",33902166
6,6,1,0.8904,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",33904406
7,7,1,0.9799,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",34631787
8,8,0,0.8551,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",35133734
9,9,1,0.8086,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",39021969
10,10,1,0.6278,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",39237954
11,11,1,0.9514,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",39480846
12,12,0,0.8591,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",39568605
13,13,1,0.9761,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",39841256
14,14,1,0.9787,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",39914161
15,15,1,0.953,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",40074777
16,16,0,0.7205,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",40166659
17,17,1,0.8679,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",40197389
18,18,1,0.8752,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",40206314
19,19,1,0.8672,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",40206479
20,20,1,0.9711,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",40252799
21,21,1,0.8613,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",40295099
22,22,0,0.8814,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",40327824
23,23,0,0.8714,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",40328992
24,24,0,0.6061,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",40484900
25,25,1,0.9627,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",40636604
26,26,0,0.6132,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",40766475
27,27,1,0.9611,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",40837676
28,28,1,0.9118,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",41133746
29,29,1,0.8004,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",41142471
30,30,1,0.7289,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",41349966
31,31,1,0.9756,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",41612819
32,32,0,0.6182,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",41643406
33,33,1,0.9639,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",41644393
34,34,1,0.9669,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",41655948
35,35,1,0.5977,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",41665695
36,36,0,0.7688,"field, event, model, aw, amplifi, lambda, key, delet, owner, resolv",41720509
37,37,1,0.6384,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",41944291
38,38,1,0.9557,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",42073780
39,39,1,0.9738,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",42081516
40,40,1,0.816,"subscrib, websocket, resolv, await, payload, cach, link, receiv, event, pubsub",42101963
