iteration_count, topic_count, cv_score, stability, topics
1000,2,0.4737257240164082_0.9294344544344544_[(0, '0.021*"field" + 0.015*"event" + 0.013*"model" + 0.012*"aw" + 0.011*"amplifi" + 0.010*"lambda" + 0.010*"key" + 0.009*"delet" + 0.009*"owner" + 0.009*"resolv"'), (1, '0.016*"subscrib" + 0.012*"websocket" + 0.012*"resolv" + 0.009*"await" + 0.009*"payload" + 0.008*"cach" + 0.008*"link" + 0.008*"receiv" + 0.008*"event" + 0.008*"pubsub"')]
1000,3,0.5659639961468138_0.8799298081805821_[(0, '0.021*"event" + 0.016*"aw" + 0.014*"lambda" + 0.011*"resolv" + 0.011*"amplifi" + 0.008*"aw_appsync" + 0.008*"authent" + 0.008*"access" + 0.008*"lambda_function" + 0.007*"test"'), (1, '0.017*"cach" + 0.017*"subscrib" + 0.013*"resolv" + 0.010*"websocket" + 0.010*"payload" + 0.010*"link" + 0.010*"compon" + 0.009*"pubsub" + 0.008*"observ" + 0.008*"await"'), (2, '0.042*"field" + 0.023*"model" + 0.018*"owner" + 0.016*"delet" + 0.012*"userid" + 0.011*"createdat" + 0.011*"key" + 0.011*"filter" + 0.010*"tabl" + 0.010*"comment"')]
1000,4,0.5748930230964355_0.8671363460288898_[(0, '0.021*"aw" + 0.015*"key" + 0.014*"amplifi" + 0.014*"lambda" + 0.012*"dynamodb" + 0.011*"aw_appsync" + 0.011*"authent" + 0.010*"region" + 0.010*"auth" + 0.010*"lambda_function"'), (1, '0.036*"field" + 0.025*"model" + 0.017*"owner" + 0.015*"event" + 0.012*"createdat" + 0.012*"userid" + 0.012*"filter" + 0.011*"comment" + 0.011*"tabl" + 0.011*"content"'), (2, '0.023*"cach" + 0.013*"event" + 0.013*"link" + 0.011*"observ" + 0.011*"oper" + 0.010*"store" + 0.009*"header" + 0.009*"compon" + 0.008*"handl" + 0.008*"token"'), (3, '0.030*"resolv" + 0.020*"websocket" + 0.019*"subscrib" + 0.016*"pubsub" + 0.015*"field" + 0.012*"event" + 0.011*"await" + 0.010*"payload" + 0.010*"notif" + 0.008*"listen"')]
1000,5,0.5525526025386851_0.9104134099283737_[(0, '0.026*"event" + 0.022*"aw" + 0.020*"lambda" + 0.014*"key" + 0.014*"resolv" + 0.011*"resourc" + 0.011*"dynamodb" + 0.011*"region" + 0.011*"lambda_function" + 0.010*"aw_appsync"'), (1, '0.023*"subscrib" + 0.022*"websocket" + 0.012*"receiv" + 0.012*"publish" + 0.011*"payload" + 0.010*"task" + 0.010*"resolv" + 0.010*"channel" + 0.009*"listen" + 0.009*"notif"'), (2, '0.047*"field" + 0.021*"userid" + 0.020*"model" + 0.018*"createdat" + 0.016*"filter" + 0.015*"event" + 0.015*"content" + 0.015*"owner" + 0.014*"resolv" + 0.013*"status"'), (3, '0.030*"delet" + 0.023*"amplifi" + 0.022*"model" + 0.020*"field" + 0.014*"model_auth" + 0.014*"rule_allow" + 0.013*"tabl" + 0.013*"owner" + 0.011*"oper" + 0.011*"oper_read"'), (4, '0.023*"cach" + 0.015*"compon" + 0.013*"link" + 0.011*"load" + 0.011*"store" + 0.010*"observ" + 0.010*"oper" + 0.009*"subscrib" + 0.009*"resolv" + 0.009*"react"')]
