,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Original_id
0,0,2,0.9838,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",32442814
1,1,1,0.4618,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",32539189
2,2,0,0.5711,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",32777416
3,3,1,0.5285,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",33678984
4,4,0,0.5954,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",33773263
5,5,0,0.9477,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",33902166
6,6,0,0.8663,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",33904406
7,7,0,0.8163,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",34631787
8,8,0,0.9341,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",35133734
9,9,1,0.7019,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",39021969
10,10,2,0.7312,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",39237954
11,11,1,0.7409,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",39480846
12,12,2,0.9488,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",39568605
13,13,1,0.8426,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",39841256
14,14,1,0.5336,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",39914161
15,15,1,0.9604,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",40074777
16,16,1,0.5838,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",40166659
17,17,1,0.9153,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",40197389
18,18,1,0.7982,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",40206314
19,19,0,0.9202,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",40206479
20,20,0,0.9629,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",40252799
21,21,1,0.6795,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",40295099
22,22,2,0.771,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",40327824
23,23,2,0.8539,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",40328992
24,24,2,0.5254,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",40484900
25,25,1,0.6012,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",40636604
26,26,1,0.9493,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",40766475
27,27,1,0.9608,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",40837676
28,28,1,0.9321,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",41133746
29,29,0,0.647,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",41142471
30,30,2,0.5343,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",41349966
31,31,1,0.5762,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",41612819
32,32,0,0.7351,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",41643406
33,33,1,0.9576,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",41644393
34,34,1,0.9633,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",41655948
35,35,1,0.7305,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",41665695
36,36,0,0.958,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",41720509
37,37,1,0.6811,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",41944291
38,38,0,0.9567,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",42073780
39,39,1,0.9673,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42081516
40,40,1,0.9545,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42101963
41,41,1,0.7017,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42120370
42,42,2,0.9486,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",42121304
43,43,2,0.8563,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",42129604
44,44,2,0.5892,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",42457480
45,45,0,0.8507,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",42477022
46,46,1,0.8179,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42492943
47,47,1,0.7261,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42520663
48,48,1,0.947,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42544432
49,49,1,0.5764,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42625812
50,50,2,0.853,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",42650469
51,51,1,0.8145,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42651007
52,52,1,0.5567,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42848194
53,53,0,0.9218,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",42853466
54,54,1,0.7233,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42869906
55,55,1,0.5932,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42880146
56,56,1,0.7874,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",42914581
57,57,0,0.9093,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",42937502
58,58,1,0.977,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43103461
59,59,1,0.963,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43158566
60,60,2,0.9468,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",43242475
61,61,2,0.8012,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",43257350
62,62,1,0.9916,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43259469
63,63,1,0.9443,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43342953
64,64,2,0.9871,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",43345776
65,65,1,0.9665,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43554313
66,66,2,0.6066,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",43560559
67,67,1,0.6475,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43568184
68,68,1,0.7355,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43607279
69,69,1,0.9698,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43618090
70,70,1,0.9284,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43628138
71,71,2,0.6272,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",43658003
72,72,1,0.9756,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43752073
73,73,1,0.9736,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",43776185
74,74,1,0.9105,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44031251
75,75,1,0.9628,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44051690
76,76,0,0.9498,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",44125687
77,77,1,0.906,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44141237
78,78,1,0.6081,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44225666
79,79,2,0.9809,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",44226446
80,80,0,0.7247,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",44284997
81,81,1,0.9676,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44299649
82,82,1,0.9933,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44464063
83,83,1,0.9902,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44618039
84,84,1,0.7357,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44660713
85,85,1,0.7027,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44714731
86,86,1,0.982,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44718542
87,87,2,0.943,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",44737043
88,88,1,0.8316,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44740058
89,89,1,0.9857,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44772431
90,90,1,0.9466,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44788484
91,91,1,0.9563,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44792344
92,92,1,0.979,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44831706
93,93,1,0.9638,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44907975
94,94,1,0.5374,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44914353
95,95,1,0.9826,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",44970081
96,96,1,0.9751,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45113394
97,97,1,0.7215,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45269938
98,98,1,0.9637,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45292110
99,99,1,0.8507,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45370593
100,100,1,0.9901,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45399751
101,101,1,0.9768,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45455877
102,102,1,0.9617,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45488391
103,103,1,0.5306,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45574592
104,104,1,0.9611,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45607001
105,105,1,0.9934,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45683687
106,106,1,0.5306,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45719918
107,107,1,0.9766,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45738458
108,108,2,0.6328,"field, model, owner, delet, userid, createdat, key, filter, tabl, comment",45769302
109,109,0,0.5067,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",45847965
110,110,0,0.5466,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",45895395
111,111,0,0.7807,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",45920986
112,112,1,0.9707,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",45948311
113,113,1,0.9714,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46062915
114,114,0,0.5182,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",46065800
115,115,1,0.527,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46096978
116,116,1,0.9721,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46103079
117,117,1,0.9861,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46108769
118,118,1,0.4997,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46185371
119,119,1,0.9205,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46207058
120,120,1,0.8205,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46249101
121,121,0,0.8141,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",46255654
122,122,1,0.8334,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46344781
123,123,0,0.4822,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",46397445
124,124,1,0.9874,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46415605
125,125,0,0.7457,"event, aw, lambda, resolv, amplifi, aw_appsync, authent, access, lambda_function, test",46479025
126,126,1,0.9542,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46514332
127,127,1,0.9336,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46514462
128,128,1,0.7299,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46592342
129,129,1,0.8189,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46593559
130,130,1,0.968,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46620547
131,131,1,0.5506,"cach, subscrib, resolv, websocket, payload, link, compon, pubsub, observ, await",46625509
